report_date, total_purchase_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb30, zfb31, zfb32, zfb33, zfb34, zfb35, zfb36, zfb37, bank00, bank01, bank02, bank03, bank04, bank05, bank06, bank07, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, share
20130907,146202354,0,0,0,0,0,0,0,0,0,1277762,5455459,2247897,991377,602891,2666318,68581,0,3819783,39837770,5394534,5915818,7425239,1969311,329361,0,627960,10041,177918,31497655,763962,1013269,412818,0,0,0,0,0,0,0,0,0,6537689,2438600,0,0,0,0,0,0,1021418,2927718,489745,1098631,254946,617535,9994,0,3348168,2268208,1102557,5998251,3593322,606194,596224,787430
20130908,109522177,0,0,0,0,0,0,0,0,0,817206,3349817,5202397,3891230,683552,1215386,9802,0,9574362,16621742,10025949,3457186,7799721,1752264,1947955,0,4110077,22233,800,20459,1854581,7112,7605,0,0,0,0,0,0,0,0,0,101,0,0,0,9909,0,0,0,2135074,5968978,692613,1978102,3037972,0,2061538,0,1542173,3688879,3156463,2111460,6423986,2718342,848220,776931
20130909,308075004,0,0,0,0,0,0,0,0,0,324209,3579362,3713733,2348296,5022971,681081,160467,0,9200235,23107589,18299782,13616065,50563508,49705341,10004583,0,10991684,1188394,4871509,488432,980552,236725,239878,0,0,0,0,0,0,0,0,0,7958679,5059274,12660047,0,0,0,0,0,2738503,15868504,4699777,2781570,692696,5060751,1982187,0,2894172,5824763,5988731,5042462,11777793,4557153,2264150,899396
20130910,419876748,0,0,0,0,0,0,0,0,0,13133073,1823167,1468604,527589,697177,5110805,313052,0,14339894,17675940,13773506,129653313,72182255,13034252,14529638,0,14975395,402132,1027640,238056,127459,3025952,5113659,0,0,0,0,0,0,0,0,0,4972257,0,5124340,0,5102027,0,1880394,0,203797,16364985,7268232,5708046,4153725,2756101,0,0,3679306,15504586,5625197,4419475,8178691,1405113,3471187,886731
20130911,298558395,0,0,0,0,0,0,0,0,0,34239407,18968611,835969,2308651,2113851,2365579,248719,0,9610724,16772440,7438112,8941811,29099025,6976264,61637428,0,102613,811212,401803,308031,653829,213965,120903,0,0,0,0,0,0,0,0,0,0,0,0,3063400,5439477,0,3048274,0,7005557,1100364,8726387,4148592,2932680,8617963,1727198,0,3499791,11493289,4294539,14169113,7789257,3933993,2571858,827716
20130912,345364999,0,0,0,0,0,0,0,0,0,8522110,2407401,1188577,2140893,436432,2620422,1062083,0,15795625,18234099,8181938,18776281,102861385,5057816,9068293,0,1074793,214112,354577,21201476,444035,7119618,998,0,0,0,0,0,0,0,0,0,0,9901921,0,0,3045042,5477963,1020095,0,7231361,12559957,5759288,7874439,4256452,1328989,1598967,0,10672749,12348205,3569580,11910669,10521019,5947691,2706915,870733
20130913,170786738,0,0,0,0,0,0,0,0,0,322186,667067,3561382,2517783,15015681,1963097,506696,0,5018313,15854830,13120202,19867887,9755000,11178547,1525261,0,276896,401624,589488,31725,523686,230120,2917830,0,0,0,0,0,0,0,0,0,197778,3048706,0,0,0,0,0,0,5790486,318512,3571580,5293567,513777,3374635,20641,0,8535251,7970126,3235221,10011492,3622599,7645281,813599,978186
20130914,132449131,0,0,0,0,0,0,0,0,0,266316,1080659,889290,162749,344209,4305282,206965,0,4068927,5342817,3489202,58468332,942608,2618737,5290158,0,712754,615553,0,125680,470485,81458,0,0,0,0,0,0,0,0,0,0,199140,0,5006639,0,0,22398,4004214,0,175448,2906714,0,3263712,504784,404338,0,0,1397506,5600350,2737573,5341681,5527043,3787346,1168535,919529
20130915,130847386,0,0,0,0,0,0,0,0,0,802395,2678952,3001136,1811554,6204242,1629565,48813,0,16153230,4391659,10602395,17846616,11655310,3466365,3163172,0,5327489,154233,96119,68904,875786,26750,0,0,0,0,0,0,0,0,0,0,0,600683,0,0,9928,987529,0,0,10735888,498695,1023358,2190547,703455,295158,0,0,1628191,3827688,2624079,6125866,3572877,1877917,3231902,908940
20130916,265376353,0,0,0,0,0,0,0,0,0,1922793,5505477,2257989,7395093,1416957,3268387,1603702,0,34772311,20533004,31711020,14027426,38963394,3113700,617403,0,2603853,180738,751252,2992876,1029825,9957,4899324,0,0,0,0,0,0,0,0,0,0,0,806115,976238,0,0,1020350,0,5340466,15110387,5842036,1193203,8741256,10188,153558,0,4425782,13706483,5475830,5490548,8489135,4853587,3156796,1007914
20130917,321733349,0,0,0,0,0,0,0,0,0,10704320,1373325,846785,629130,998374,4585372,419160,0,112066222,12226195,6820247,25584107,8571048,47011876,12045164,0,155003,2262448,2059609,589273,303876,46171,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289675,5434684,625669,985150,7391537,0,0,0,5945676,11992069,10373110,5982087,9242572,4547078,3737809,888022
20130918,151624402,0,0,0,0,0,0,0,0,0,1339217,1729246,380333,2730432,1432259,978485,20167,0,4276023,14972954,3696518,26402775,2662934,4671526,633569,0,1398317,61540,2048609,5557092,5250881,2225,5041702,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,0,0,0,3653398,8219727,4410946,399576,7238118,2614229,494751,0,4240977,5720932,3284132,9152158,8667023,5403547,1833859,1001782
20130919,92771547,0,0,0,0,0,0,0,0,0,1164810,3538037,1529771,141595,871852,637666,1583557,0,1314638,5167234,7701239,4433227,10852942,1334144,1121972,0,4621006,99542,0,0,717507,0,14976,0,0,0,0,0,0,0,0,0,2036,0,0,980661,2020982,0,4891439,0,1337591,8186364,1968254,219225,505779,50134,0,0,6351539,6525594,2821059,2127218,2819170,2839429,1307463,971895
20130920,94735342,0,0,0,0,0,0,0,0,0,1130639,271926,216695,2406111,8854392,1533589,179944,0,19306799,2614394,537175,5151389,6386988,1568911,1103447,0,116987,125840,4912,357928,323790,122331,10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459118,7697118,2148119,203376,4405718,2923904,0,0,3909309,4706132,6379688,2470544,3236676,556117,1332892,982124
20130921,116843086,0,0,0,0,0,0,0,0,0,1284273,251225,1664152,827086,1576804,1646144,473686,0,10497631,13893040,2878866,12074703,5509113,1854695,6128906,0,1021248,70526,304619,68372,2097499,116241,111631,0,0,0,0,0,0,0,0,0,0,0,0,0,5011569,0,0,0,5607370,6044789,1296593,6258501,984499,0,64967,0,1934783,5711397,2430530,4350642,3999810,4664896,3148346,983934
20130922,247730959,0,0,0,0,0,0,0,0,0,1576234,7645651,1432185,1050225,2885506,1886498,362846,0,46448538,22079733,16143378,23126939,16198180,7820752,2096224,0,22703,301098,115712,128837,250349,9797,997720,0,0,0,0,0,0,0,0,0,5061985,1274524,3056921,0,2036311,1078723,0,0,5543715,6925521,6892155,8513297,7672119,1964680,0,0,3804746,10854294,5745259,2907570,13569682,5923453,1349898,977001
20130923,175324477,0,0,0,0,0,0,0,0,0,89280,2509911,2793106,2159390,1366850,2327714,825474,0,25075391,7851545,7548641,10812993,21229127,2853013,9104473,0,531329,23822,18000,1352888,1109450,526117,103231,0,0,0,0,0,0,0,0,0,710100,0,0,9935302,554,0,0,0,604459,8588920,5288176,1220577,3484456,3830451,0,0,6013909,8665277,5385316,6187065,8740772,4624200,894784,938414
20130924,221353484,0,0,0,0,0,0,0,0,0,731339,1487652,956378,1578699,7189537,1987839,227127,0,40380390,7765731,9629094,4176084,68755307,12656662,1880208,0,11734,2144046,51744,100405,490629,1017274,109460,0,0,0,0,0,0,0,0,0,0,0,0,10032,0,0,0,0,8887991,3949885,3046839,1571882,2252309,405860,1988132,0,2620740,7418502,5926053,8148061,4349535,5382178,1070532,997614
20130925,232684359,0,0,0,0,0,0,0,0,0,12985519,8272638,128193,1046011,530452,1497614,895218,0,23060616,16399115,13369519,16637063,13461445,7897874,15713371,0,180870,13273386,1013546,191062,589724,827010,10126,0,0,0,0,0,0,0,0,0,2989299,4901652,0,0,0,0,2041092,0,2063028,7010055,6184396,995613,8569942,5044663,0,0,3399189,7857455,5758281,7044576,7296520,9917021,2542454,1088751
20130926,321213822,0,0,0,0,0,0,0,0,0,794460,50336849,2199884,7415170,2644484,1613478,300234,0,13663826,51992707,9991207,6768246,16781151,8295728,519404,0,1292574,329995,395543,2111685,52154611,37108,89672,0,0,0,0,0,0,0,0,0,4118046,4959904,0,0,29816,0,1303543,0,6473140,5722820,8031133,204048,20309379,1021663,3034432,0,4780016,7572838,5839058,8964787,2389463,4853372,740222,1138126
20130927,201699547,0,0,0,0,0,0,0,0,0,2627503,2007411,1036782,2278345,3441468,2476502,130948,0,27212633,33190539,16589497,3796365,13058502,3478163,16602905,0,410208,2414488,99682,824755,1135100,51954,984807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195020,5213887,9902902,5822442,2409441,3099819,2961277,0,3611033,6769384,3858647,5453937,7405246,7746684,305212,1096059
20130928,110885296,0,0,0,0,0,0,0,0,0,1612282,499856,209734,2005075,12014,353860,427735,0,8973248,10961179,2481662,11162899,6147800,4020396,7215119,0,208504,306390,0,2003091,28965,144232,203232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772152,2691960,392063,3726118,9571236,5538612,5725951,0,2590457,6213034,1203247,4474806,4001659,3333024,609667,1064037
20130929,152873745,0,0,0,0,0,0,0,0,0,11321182,1732492,627368,1540779,401635,4369463,243316,0,13643629,2835283,8456517,11479173,13441381,11904401,4186317,0,7252895,218117,848970,101,21607481,201249,45261,0,0,0,0,0,0,0,0,0,0,0,0,496314,0,0,1155286,0,4717912,1127322,1993474,0,2749817,1448234,0,0,2221274,4111685,1493714,5169854,4585847,3006063,1216303,1023636
20130930,138647093,0,0,0,0,0,0,0,0,0,613710,2808698,403361,1834980,862826,2297115,362096,0,6629416,4984061,4000062,15725641,9364402,5222089,1512024,0,8127208,1069730,59937,45142,638376,52546,488138,0,0,0,0,0,0,0,0,0,0,0,10091,456565,0,0,0,0,9989,15049148,714688,299741,6133504,1457828,5174172,0,9935674,7514440,4361381,7494897,5947953,3960122,2013666,1011676
20131001,77629057,0,0,0,0,0,0,0,0,0,231111,215032,625020,152012,304902,2188957,0,0,912766,4571065,1165560,700584,2558531,599341,1697092,0,1075853,867977,4146014,0,82488,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,19517,0,774055,0,0,3155013,17569476,3009395,4573162,2265458,0,987261,0,2929126,8787920,2435735,2947548,2951439,1911883,197210,1019540
20131002,68347617,0,0,0,0,0,0,0,0,0,919073,132484,2346193,585265,18826,1615140,106711,0,3757472,12906711,2420342,241741,2455618,15068413,107062,0,59590,100075,101958,251111,2369944,1776,12179,0,0,0,0,0,0,0,0,0,0,1992038,0,0,0,788976,0,0,697193,2942983,0,77384,801267,0,0,0,2135979,3640895,900308,2716817,1774646,1877105,1375424,1048918
20131003,57625914,0,0,0,0,0,0,0,0,0,3272586,552511,188783,1102244,1333555,1397514,744407,0,1437388,12417183,2467533,3203704,1193471,136130,665699,0,11012,0,110303,101159,56047,514892,19050,0,0,0,0,0,0,0,0,0,0,0,91793,0,0,0,0,0,0,4333670,0,7724342,0,1746,515646,0,1301461,3182569,2550873,1778324,3205448,887855,74517,1052499
20131004,64693693,0,0,0,0,0,0,0,0,0,277669,505144,298207,4987454,2409307,3433091,414857,0,444101,11225823,1995980,2870293,1463679,269501,565186,0,10071,52355,10324,1107759,79157,2301,9962,0,0,0,0,0,0,0,0,0,0,0,0,0,10029,5021,0,0,1187505,5405543,0,8472113,0,9940,0,0,3621042,5491131,1446182,1750552,2704932,1099387,902,1057193
20131005,65824375,0,0,0,0,0,0,0,0,0,610326,959631,396246,2657331,317384,1778412,114349,0,3231661,3404073,8716988,3257564,2591120,1855603,402942,0,1019684,0,0,3003,0,0,10073,0,0,0,0,0,0,0,0,0,198946,0,505571,0,0,431154,0,0,0,7861138,0,3909286,0,194528,548081,0,3742090,4962672,1480015,4016688,4884903,1406,701034,1060473
20131006,99264332,0,0,0,0,0,0,0,0,0,1647609,8064718,2616295,4437112,1595255,2825980,27551,0,15695837,8301341,497397,2959753,3962446,2856276,1676043,0,137578,83931,1010,506091,629668,10343,608629,0,0,0,0,0,0,0,0,0,202854,0,5040909,0,0,0,0,0,2196937,8269075,7649,214,9970296,309296,128271,0,821371,3560029,1119184,4232200,745729,361282,2107863,1050310
20131007,204318649,0,0,0,0,0,0,0,0,0,1823791,1612109,8043341,2416717,5305096,1692994,552247,0,21101446,6490114,4201659,17838887,48298623,447957,1049725,0,213763,4663108,1802243,17857141,4029,0,32018,0,0,0,0,0,0,0,0,0,101577,0,4876204,0,0,0,0,0,4303713,6759855,10162,4991143,6729631,0,8701,0,2808354,3788219,2625680,4922510,13165383,2175845,557943,1046721
20131008,312741177,0,0,0,0,0,0,0,0,0,460357,1547370,10094934,2300181,4731335,3423733,51971,0,9699991,15856944,8642392,61752890,15525779,7069971,1211250,0,4921062,14357217,2571452,891325,31425,1104539,0,0,0,0,0,0,0,0,0,0,0,9673902,9468940,0,5115419,198820,0,0,4050801,14676128,5565836,23944005,4824076,2953038,4979935,0,7085844,14441410,5150353,9918329,17764280,3643883,1861883,1178177
20131009,280908795,0,0,0,0,0,0,0,0,0,2264290,2034259,1403408,2004133,1821224,1483355,110117,0,31391222,18713402,7523898,26187122,34554061,4439020,2243825,0,63216,4016772,7998901,6103244,1343451,19821,11764,0,0,0,0,0,0,0,0,0,203020,0,4007161,5436182,8944750,0,0,0,17501213,14741113,2494532,9866142,6269006,3493922,4243843,0,7138148,11648707,2981636,7335504,11498571,4686743,1633022,1055075
20131010,264779890,0,0,0,0,0,0,0,0,0,15687822,1273959,1360983,5436476,1130682,3463864,754637,0,18486254,22342367,4726217,21413164,30365834,8536644,7563834,0,540935,3915,203373,275087,584200,126397,0,0,0,0,0,0,0,0,0,0,195579,3036737,4971670,1019213,496319,0,0,0,14914020,9367214,2944278,4417396,3674383,490517,28986,0,10175147,14457162,9376392,11879365,16233143,6366369,5371171,1088185
20131011,219802660,0,0,0,0,0,0,0,0,0,2007750,11570042,823201,2675151,1671263,3105641,558255,0,7554321,7120353,10822684,16671601,23744354,2226729,4689841,0,517281,2095421,240209,1060136,332677,196426,1057841,0,0,0,0,0,0,0,0,0,0,0,0,995610,0,0,5052518,0,150509,4740904,5281566,11213017,10350367,6000784,0,0,11525010,14450348,2739144,15802495,16963535,8939157,3747514,1109005
20131012,152450452,0,0,0,0,0,0,0,0,0,9257970,779687,63451,312012,1668417,927470,411052,0,8819452,11375685,3417458,6326015,1563654,2944480,4234261,0,1257756,88939,2599456,431632,2054215,391282,81238,0,0,0,0,0,0,0,0,0,0,0,0,0,1125262,0,0,0,1967564,7449867,1484736,6336514,4063830,2224463,1017466,0,13552745,11738249,10945357,5341893,13604975,5588367,5877692,1125890
20131013,178733868,0,0,0,0,0,0,0,0,0,1531336,1449983,340562,807728,428236,2560103,192292,0,27106861,11673947,5375809,18018200,8091561,2216112,7112651,0,65629,6767185,12247,47632,79365,3084274,230192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9155456,11766365,0,8976762,1998521,99199,7604626,0,5210556,4662712,5102361,4018050,9829043,7428197,4574792,1115323
20131014,300829853,0,0,0,0,0,0,0,0,0,14342461,6851353,2031661,2122588,6726160,5093424,170727,0,6259546,13041236,10595847,10574294,27208621,16932787,9195389,0,17079451,24195068,815950,805564,278315,11319561,1218228,0,0,0,0,0,0,0,0,0,0,3430396,1005786,0,6045549,2044568,4998483,0,11527756,17193595,1084110,7396378,5410414,3802364,1505546,0,7542632,11728219,5902509,4629280,8496692,7229310,1912763,1085272
20131015,307408092,0,0,0,0,0,0,0,0,0,629006,3542870,7422083,2415367,1635029,4467057,1159392,0,4874690,12152182,29890732,11149981,35047109,5868159,2687694,0,1944638,3380656,2357326,13619580,6165109,1144749,1085148,0,0,0,0,0,0,0,0,0,198816,8360582,8936164,3043908,7631469,0,4777547,0,9531989,3321482,4683658,1214761,7588394,3776591,7763244,0,10669225,17251512,8726350,21324856,14156234,8658804,2000066,1153883
20131016,390116884,0,0,0,0,0,0,0,0,0,5339434,3547542,2240117,2219743,1130842,1698994,286093,0,8560273,21196744,18002273,38438809,16798735,12610528,3646838,0,2087650,162104,273537,5709017,102274809,254219,764753,0,0,0,0,0,0,0,0,0,2117925,1085069,0,4010146,10178,3102828,0,0,6004308,14305229,2523636,2003084,15008605,4735165,8155872,0,11284624,8665119,8524088,18511640,19501011,8898894,3248643,1177766
20131017,304055686,0,0,0,0,0,0,0,0,0,5402758,13726489,1987967,1883184,8592554,11176740,305757,0,17262819,16863549,14173168,26175426,14997673,11072675,3667767,0,2245082,2302837,2952880,657326,1031284,428252,7322,0,0,0,0,0,0,0,0,0,680487,6144734,2962910,1991521,1950015,0,3049497,0,5863443,16921528,5758744,3337080,6529447,3548736,7080958,0,14707334,17255795,12224712,14714386,12900315,6326608,2021462,1172465
20131018,246478894,0,0,0,0,0,0,0,0,0,3143350,1137870,3594374,1877196,470628,2287907,1872562,0,53630843,14787355,10152282,16395290,11037673,2841260,2981549,0,278760,425775,44530,246417,509677,315259,122141,0,0,0,0,0,0,0,0,0,1514899,5316909,6985894,2541791,5250780,0,3540091,0,5496087,11560560,6028935,0,6312459,1058977,1050599,0,5092398,11270087,5059182,12539160,15452751,4587737,6454210,1212690
20131019,134532702,0,0,0,0,0,0,0,0,0,401539,4566831,812029,5467957,1366642,1218514,1065219,0,5268061,5028303,10451864,4778507,4280664,974724,901607,0,1142944,133214,13270,871715,1273404,192901,632398,0,0,0,0,0,0,0,0,0,0,0,0,2037448,490129,0,497945,0,5796868,9696686,3964924,4421578,663150,5899009,712621,0,2891714,20377211,1916921,9042969,5592909,7152544,1317556,1218213
20131020,203660925,0,0,0,0,0,0,0,0,0,88198,2203311,1801824,1989380,819117,5597057,430260,0,3743518,16207552,8428975,5292958,27991289,5212722,2421003,0,177183,383617,10223416,1556840,5258914,469892,979545,0,0,0,0,0,0,0,0,0,1006245,1998249,0,5123503,5684995,0,0,0,1248662,13437575,4949564,5654105,5299043,3358070,4916744,0,3690933,8512211,5227285,8268472,13991843,5625801,3183410,1207644
20131021,371002005,0,0,0,0,0,0,0,0,0,5861968,4268285,1242416,663706,2023181,5017627,1525378,0,7890805,28672184,33896745,10345668,14207565,10162540,19174562,0,3405459,1590451,27224919,22668637,2657846,13152769,1433447,0,0,0,0,0,0,0,0,0,0,0,0,4002626,656599,0,2031837,0,6382315,15789563,4865710,11231384,3646404,2525173,11284645,0,6097139,12318544,17645332,14284695,26423641,8714928,4767830,1247482
20131022,354833642,0,0,0,0,0,0,0,0,0,5257762,3950753,3395651,2930552,5035224,2479025,348571,0,11603908,5520768,17814874,38731787,11957058,7585245,9120872,0,1035980,3451757,606886,19995125,12987991,805283,498615,0,0,0,0,0,0,0,0,0,0,6165407,7486828,6883694,8809421,0,9139210,0,7974060,16983765,6369013,16822749,15481704,4069631,7065020,0,18823832,11890310,3228509,11954449,21706864,3997713,3669970,1197806
20131023,253043682,0,0,0,0,0,0,0,0,0,672842,2440095,2908028,3028020,1026988,2272310,328454,0,8809671,9795452,7164563,30001228,11652312,37419731,11694237,0,893197,3709814,5045812,2850108,482642,252474,315001,0,0,0,0,0,0,0,0,0,984254,0,1021192,0,500915,0,2956744,0,6034198,18337373,594579,7404311,1865690,2644529,1586227,0,8248800,9861213,6988422,14907774,12304589,4486842,8292675,1260376
20131024,318539785,0,0,0,0,0,0,0,0,0,5876312,1796666,8129281,8301060,5642145,3132722,41716,0,2653599,10019580,20946929,50164844,27749863,7538465,3123905,0,346287,1123159,321267,4612556,3156336,15751,562555,0,0,0,0,0,0,0,0,0,9021354,1524787,4002547,0,5527386,0,3975203,0,10391331,11467465,6973600,13613291,11125794,12684318,4125191,0,5575719,9134264,9225487,12595318,7931442,6392758,6705542,1291990
20131025,206470891,0,0,0,0,0,0,0,0,0,1201558,894524,344169,1713767,528837,4173784,252812,0,10603341,5287477,25679125,12431443,10618011,3741314,1202791,0,1815092,293187,333709,808988,582413,563240,749990,0,0,0,0,0,0,0,0,0,6709788,0,2039296,0,603597,0,0,0,10075743,10174643,7568759,8694954,11964811,8907664,76565,0,13352349,12372699,3905576,9196908,7137910,2441530,6129390,1299137
20131026,225361754,0,0,0,0,0,0,0,0,0,2898045,1187556,14916777,1493660,2442993,7153917,76282,0,8708798,7106906,2915801,9336031,6586411,68338262,3417487,0,154191,1157974,10154,10674,610463,194358,203781,0,0,0,0,0,0,0,0,0,5105301,1404439,984011,0,0,0,0,0,8333800,4907268,2204379,8250091,1994722,3541714,3931979,0,6655472,6589345,7562828,9034028,7308189,3263024,4057907,1312736
20131027,260822738,0,0,0,0,0,0,0,0,0,1928411,21438634,332815,2120838,291509,2349700,1729319,0,5991615,18815551,7440110,12392847,21055207,12027687,8227363,0,698675,355867,5908996,26870092,611204,0,100823,0,0,0,0,0,0,0,0,0,5045534,0,0,1960577,0,4911452,0,0,14240897,7464888,2743359,5691746,10551960,2733612,163014,0,15363824,9647282,4411528,9454753,6473419,4958588,3019470,1299572
20131028,426805252,0,0,0,0,0,0,0,0,0,3851547,19288890,6725356,5257093,5903564,8139170,1075015,0,78476610,38687236,20484673,27708704,30127691,12943224,5234544,0,2685193,4471737,10138,10045690,650225,41780,126747,0,0,0,0,0,0,0,0,0,0,5111801,0,6502750,7365481,0,0,0,12455135,15799008,4913527,6661393,8377406,5089832,3057,0,12059705,13974295,6773631,16823925,15708039,2976612,3021186,1253642
20131029,414039232,0,0,0,0,0,0,0,0,0,1200061,1940448,2310490,6496569,949012,5294604,453317,0,7417900,14490534,13555933,30935310,29428403,72536840,9116155,0,810708,34298818,328467,3598531,648640,3215006,1245867,0,0,0,0,0,0,0,0,0,1966710,5005451,1958349,5901694,4957492,0,2004369,0,7641420,31227092,3339261,8321477,12632436,6339996,3272022,0,12014075,11195425,5888129,18721838,10699864,12145164,7230187,1305168
20131030,368457337,0,0,0,0,0,0,0,0,0,3895430,3770867,1748746,3179106,4219766,3958185,103777,0,11914206,14636122,6962992,42092266,34852411,30727346,4043905,0,627476,522749,6932,2325214,1882160,244496,875396,0,0,0,0,0,0,0,0,0,2027142,5439113,169686,2962266,8629013,0,887423,0,9115376,22505542,3257578,10432658,18604530,9332228,5899862,0,8594547,15288361,9109552,19341724,15172268,18553262,9149760,1395898
20131031,339003188,0,0,0,0,0,0,0,0,0,841020,1652847,1535420,5203626,2437035,2525036,1642640,0,19092432,9423374,13501708,62490074,29613008,20351091,4355446,0,1304335,1387061,57738,349156,2358973,173332,207884,0,0,0,0,0,0,0,0,0,5085343,2403114,2319837,1217702,4872738,503750,0,0,11823632,11860165,2184767,15135849,6365753,5044318,3049402,0,11565601,15629315,12676933,15886808,15188770,9981528,4276479,1428148
20131101,270536640,0,0,0,0,0,0,0,0,0,4790175,5474735,1603039,9315288,3018024,2069013,464577,0,2805561,15874187,13361372,19741343,26441109,4819425,5820170,0,17169,5166907,139338,415412,496066,332862,988,0,0,0,0,0,0,0,0,0,6010271,0,2940711,1008621,0,0,509431,0,17172989,25577149,2486779,8878576,10700275,6145882,1982807,0,13369186,14286046,8966743,10703434,9081506,3478189,3628678,1442607
20131102,227668112,0,0,0,0,0,0,0,0,0,3605180,4652398,4593625,1767127,3936236,2717382,172845,0,24367796,9722004,6489831,9880097,11379373,1865113,8093507,0,6537611,841327,252016,550426,6029991,452864,421379,0,0,0,0,0,0,0,0,0,4954571,2967,0,0,0,4056536,0,0,3667831,20082357,12121508,15459262,5338259,2634426,1017351,0,6980786,8648727,9396912,7694723,7678753,3912532,4235556,1456927
20131103,233127856,0,0,0,0,0,0,0,0,0,2718448,2805117,1119379,21974914,2290622,3577760,211148,0,6718449,11662983,14839683,11714403,12047426,2736834,10130521,0,1215893,4532618,599483,1781495,181650,201293,105205,0,0,0,0,0,0,0,0,0,0,0,0,4986486,993001,0,0,0,3293322,18367369,8999700,18473911,6218914,3320086,3350309,0,7083143,9151755,5135367,10455348,7152207,4824956,6708097,1448561
20131104,446859573,0,0,0,0,0,0,0,0,0,2312279,1964570,2332515,7926534,4778642,4423806,534601,0,8344344,69809809,15398934,33639067,27933659,31141750,10519470,0,1331002,5173403,783501,2864853,2645682,116531,82725,0,0,0,0,0,0,0,0,0,1988389,7515464,5069457,1012318,4510194,0,1618097,0,12918553,18185703,7237496,10898373,16964997,6402182,6070560,0,15509384,23293392,18220007,21435564,19679630,9619161,3218561,1434414
20131105,576668149,0,0,0,0,0,0,0,0,0,5509390,10857924,11037479,13201082,8773488,3175849,850041,0,17393162,29985170,6924585,106944539,23740384,19977476,10258912,0,752037,7058001,1290793,1236323,1793336,465723,201071,0,0,0,0,0,0,0,0,0,92172,6284829,777986,2048110,955589,15157,445339,0,14500285,17883977,11331872,7182587,11958177,10229549,6481883,0,24242998,41081931,27054300,34127821,31942628,22258658,22897296,1448240
20131106,567969808,0,0,0,0,0,0,0,0,0,717725,12543653,5119063,6132038,2362374,4399274,572710,0,20439161,34980391,11989965,34548856,25676708,20955796,5261528,0,3466867,1158333,294742,14203697,5382065,790318,399182,0,0,0,0,0,0,0,0,0,567720,17481029,3934458,5315478,1348876,471492,7790893,0,9938696,25190650,10869758,29577903,12176450,12245725,752159,0,36959175,43033184,27787517,31849107,32838208,28948727,15981489,1516668
20131107,576390509,0,0,0,0,0,0,0,0,0,9935540,5147371,3104107,3631806,2463145,6463791,383660,0,36849351,14183983,11768917,49792837,7553306,7171085,6672586,0,199083,1744510,1861259,2987716,776992,810497,10635087,0,0,0,0,0,0,0,0,0,0,5406969,4064281,348514,8251490,4875711,5056599,0,23240872,31545754,3534489,28253359,23209618,11154066,3955677,0,28429107,53917527,30809656,32376474,50849326,25103279,16321129,1549983
20131108,477522653,0,0,0,0,0,0,0,0,0,1545856,7942211,3604296,7423470,4862654,7258877,438693,0,16432102,19953977,7853234,27074836,9194146,15822896,7740395,0,1920148,2533003,680974,3290947,1849188,866720,455905,0,0,0,0,0,0,0,0,0,902841,10717460,3494121,1189136,2405006,0,6311756,0,18433124,23143484,6405191,11793982,12115764,7651423,5149307,0,30522867,45597250,25526250,37227424,42825800,24649723,11133629,1582587
20131109,424395922,0,0,0,0,0,0,0,0,0,1790137,4165210,907879,1655603,2922720,3900287,179510,0,19234247,19670768,35392967,31826839,11386654,2611922,15350071,0,257402,2884856,1207761,1092385,3273077,820301,696733,0,0,0,0,0,0,0,0,0,1010639,758974,714727,4023321,7223484,0,30574,0,15844331,25895927,14071857,5053664,13729051,7785548,4188053,0,20195770,30775833,25362188,28567095,25654866,18300681,12367581,1614429
20131110,569476519,0,0,0,0,0,0,0,0,0,7497327,4863989,3474197,6365657,5634202,2038291,260445,0,19584512,27617498,11803854,21426471,15833222,8046208,6776725,0,54355548,4770873,878365,2913173,2310663,1372879,645600,0,0,0,0,0,0,0,0,0,1430307,5174843,2851619,893417,6062702,509944,0,0,19775709,16729872,12642103,15402114,13906845,13103184,9117623,0,32182946,61657526,24409565,42299581,40759898,26058410,14431948,1606664
20131111,425845089,0,0,0,0,0,0,0,0,0,5974704,4324522,8257108,5114912,2830553,2884528,641735,0,13947009,46379253,15697766,24136682,18940760,10087514,11771235,0,932709,4059842,619948,1247902,3857803,2529349,1095508,0,0,0,0,0,0,0,0,0,0,4983920,2033385,3186,5583620,5078662,4906796,0,15342706,15018725,23434378,27479308,5894682,18053773,338828,0,10479634,28647114,12983660,22248830,17052686,12745041,6345156,1859657
