report_date, total_purchase_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31, bank0, bank1, bank2, bank3, bank4, bank5, bank6, bank7, bank8, bank9, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank18, bank19, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank28, bank29, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, bank38, bank39, bank40, bank41, share
20131112,576579651,0,82755688,4931433,1753113,577349,937371,1138379,1414399,3795412,24922911,312595,318804,3976651,1982526,39817661,2345759,8170891,2940572,42217264,8801585,4168720,20357207,18062747,2961266,2114341,1327418,4238240,25357589,4005033,6009254,949820,278717,0,10729613,0,40374,0,4448220,5036198,2308665,3430432,4979555,0,998508,5052249,2638444,109660,302217,19700,4825619,0,1328661,6695842,4813319,8198385,8637180,10611024,16505557,2370962,6066396,1227905,13146429,10450162,20732613,7370053,14859051,12960936,11232462,8826233,13000817,13376025,7673653,4359825,2462874,1813118
20131113,593090347,0,52822832,3412654,973419,673452,2912,1130660,1874064,3092301,5779942,83134960,2546725,80774,1106459,2028319,2464734,1778624,2413137,4831109,11769198,3566492,99956180,6825826,1335161,4923510,12502959,9764178,20377305,4201511,1573349,3589799,2160182,0,7852301,0,0,0,0,0,0,0,2485711,5199853,2043868,5075938,302320,3048417,0,0,0,0,9702476,1968168,11989357,10941800,0,8527616,2035725,7374782,4210420,6051732,11064066,10283006,11221533,13985626,16357070,10001839,8062965,25061311,10022326,19025519,7171668,5395428,2087810,1846969
20131114,488635145,0,60335659,630027,13351721,903281,123909,69945,3036358,1620068,5091706,17521635,2469428,14449205,4016335,871913,4973655,8144020,2305595,1448169,12482467,12426243,5074588,22939658,739390,15507015,9721708,5620639,3182714,1852864,4019918,1823418,116899,0,7170961,0,99631,0,2027972,0,0,2218252,0,0,506327,4953401,5030762,0,5101634,7046449,9687323,0,2457299,304037,2050295,17619647,5890676,5259645,4111720,14969924,6535478,21300692,14250023,10143369,10672705,3334275,23054523,8534238,9750842,7164244,16237241,7994285,7206854,4893404,2395367,1791500
20131115,450794762,0,78549942,10558227,518790,88322,1627575,1453647,573069,3698349,1760056,4351444,83009,1273186,1069606,34578114,10328879,4987718,3928412,2326453,5455589,2446831,2045007,5673390,1290207,940510,22451125,5371883,3907747,4123175,3985691,1727682,50438,0,9977339,0,0,0,0,0,0,0,0,4001019,0,0,0,4007450,2022420,1010425,0,0,0,4090193,21547737,9915105,2282588,4456276,5275900,14669026,2462092,7201078,8503546,8242571,7407296,10023946,17959881,6523352,13334955,12695250,16827302,13205011,9439921,6851531,3596318,2041161
20131116,316633052,0,47891478,1018462,140599,967849,108535,82958,509541,1413166,6163703,3232067,805917,1716846,1881218,291624,2691876,52884,2961394,318609,24378116,1572073,7241076,7828631,3729448,6925637,2810590,951681,4732514,3666892,8414988,1207043,706824,0,0,0,0,0,0,0,0,0,0,0,1354206,0,0,3117123,2027063,4513974,2231388,0,0,5678554,991771,4155127,6071697,0,2813578,9364201,6759197,3109136,7863312,9462220,8812596,5141538,15393140,9809166,7705351,7567790,11640924,15173953,9599041,5553561,2457529,1851677
20131117,490372314,0,71653033,5202,595925,985207,38148,3528014,634502,1670739,13760320,22810,3401618,4001952,1227804,19542765,18737309,5172770,702490,548283,85836781,2765448,9700033,753040,2725820,500464,5109095,12339217,8103685,1981604,11977698,2480055,3066091,0,20116,0,0,0,1023991,1179,0,0,0,0,490978,0,0,0,3057644,5336195,0,49876,9632213,8262703,3047092,6985929,1019626,2095063,8784911,506383,6374447,6866049,8481441,9731286,7297899,7156107,17243957,13055657,12908133,12417074,11557979,13976431,7990872,6969742,2628271,1835148
20131118,522189427,0,65937118,406930,670821,803373,958056,1011911,618395,1522186,462835,18475936,3202381,2291042,8594790,750099,3593516,18740296,3143804,17320481,33973720,12956709,8135384,9946314,3697080,2722993,1224928,4780693,29600848,13029274,7962439,7419272,18555,0,5483837,0,1019099,0,3019750,0,0,0,389333,2897309,811614,1637254,0,991429,6508786,995378,10583385,0,4569561,1545799,5622676,2973345,8669334,4673753,3213287,9770142,15147683,7892420,8042569,8593851,7177973,19825645,15133183,7699137,12505471,13218015,12658820,14498834,10522552,5309930,2783429,1832665
20131119,581096699,0,106598950,24204,2092842,469348,2020879,829316,208011,5460535,15754909,10102715,10771250,2328921,671716,3593469,8189199,6200194,5879019,414211,653985,4135521,17298188,2542424,5840654,1896876,8139885,3058073,1063386,9533189,418777,37333532,148886,0,12829478,0,0,0,4889175,0,2948922,5071792,10147404,2955366,0,99296,102307,0,17196911,0,5546288,0,5358072,6192971,5539314,2737501,12009717,5800271,4722377,13831877,14472429,8737072,10561316,11188848,8173190,15235430,27401494,9291837,16090587,11748735,20905383,15987324,9517001,6217469,2041388,1875093
20131120,574718176,0,122168049,8598,663772,1181692,584373,482551,439531,3454396,1229120,979030,14515753,29244208,1218403,48356121,2393183,2284071,5200481,2202104,1641745,3020151,2249365,2170770,5840622,1094040,13530644,4094418,10291248,3948486,2724519,12134494,545528,0,1983759,3011159,0,0,6999456,0,5066654,0,2984900,402922,2990632,0,0,495045,9764546,10105823,0,0,2137512,9075744,12576151,7392519,2879229,4359216,416415,5113637,11250851,7561543,13496426,3518954,15990027,14121832,17608936,20429904,12374130,17614953,12198397,19115174,11401765,4530375,3888864,1969260
20131121,541676554,0,75547926,361700,6995860,385272,380853,2294435,862332,1133010,3259139,5021098,741369,791858,5243278,2116314,5814315,19907263,256987,7576317,12085588,7692452,1436229,41392059,5542715,308503,1014238,3258681,1886340,37024610,2825778,12014235,291518,0,12843034,0,0,0,0,0,0,0,1996997,3316780,0,0,0,607094,9840458,2037164,0,497357,3655735,2954558,7663445,4008944,12999652,9688765,10870643,10923182,15755388,9416302,12428798,19131777,7362495,18515688,8624989,8062032,12171077,11998659,18828587,18464835,11759850,5647104,2119559,2023334
20131122,397695765,0,73818636,12654752,5039504,1105835,511933,283159,1512952,3919950,282669,2514306,1890664,2929608,823378,1298294,619720,3882424,606629,9341218,10867931,7565952,7406430,24066969,4158730,9472298,1751179,1347411,2937870,2406939,1475915,1535032,9438,0,5967860,0,0,3558608,5064327,0,2888485,0,0,1981328,3060715,0,2716,79652,0,204096,1015705,146905,5189203,5052173,2406810,507802,12120344,8563506,4086990,4259070,10480758,3019353,6600782,11544732,3307188,11371179,10136293,11459176,8212997,12491989,8596382,12095791,13534872,6127848,2444962,2077443
20131123,369423029,0,121871307,634069,23042,3069695,15293615,3255715,1927760,2568320,420754,2591703,656742,1182945,457433,1366840,316111,90972,1521608,179257,56476,10410325,2448423,5144388,5306499,7984740,1974830,1018250,7620004,2291122,9123338,2273666,703329,0,3228236,0,0,0,0,0,0,0,0,1988841,3862031,0,7029845,326388,0,0,0,0,11416592,1093227,5411414,5394595,13189272,1269313,4971597,7010534,4044832,3736661,199042,5008676,2435211,13910834,7412802,6168944,8983609,3630374,6835285,9134442,7679552,6262726,1896518,2108358
20131124,270526886,0,33362144,171700,46893,24389039,39051,558411,1130083,273143,2562904,4847435,145461,269715,3319047,989085,1720314,332213,785761,703544,300437,3681973,1099773,129498,2947890,1554162,7675708,19534957,8567392,3478850,608452,1167290,27495,0,11859017,0,0,0,0,0,0,0,0,0,6011787,0,0,880590,99054,0,0,1019711,10752163,0,0,5157856,0,2151820,3711106,4788216,6028848,4989259,12058595,3780031,1146585,5817394,9328843,8652110,8594102,9894940,6930888,6519963,4389656,5229810,2223598,2091124
20131125,601607369,0,83707335,203395,48204,735253,2482567,0,2297562,28485,1163170,220879,386367,2221006,4003239,3772310,3772978,6786673,6046980,5125514,12125880,10541273,9107192,31425662,2543134,7719240,6193787,2726626,22055351,5111541,6294478,3103115,1262225,0,34736398,0,0,0,4953636,3008496,0,4029510,1607669,0,6176299,0,5025582,6190019,4967226,300693,2165991,1176567,3536261,4552211,12120277,9827876,21928379,6483095,2980954,27250649,16040203,5996484,7507799,9876773,9246333,12969661,30814208,17082436,13717571,13731867,15054247,18717249,11514992,7213456,3783236,2111645
20131126,550825368,0,112415999,9869032,111497,472246,1833707,749018,710933,3235453,1055574,379737,2852007,14320468,3560797,1309824,235887,5814581,9427867,2819893,3261015,2023018,4569620,2791122,9564010,5093498,6847226,10402060,7439076,5621070,2625586,1228799,1832052,0,13218957,0,0,0,0,5026299,0,0,0,0,2589404,0,5423938,4903103,5452039,400803,4593741,737635,6972048,0,1016108,5332010,18384322,6425182,9471218,12493520,15099413,12876707,23693279,9399352,5896180,12032088,25387242,23142243,17240081,15680424,13782304,19043048,8703564,6314968,3479595,2141881
20131127,506111814,0,48972862,84789,519057,5334330,16654783,589569,409434,620211,168727,1060412,2605996,693754,750596,2386097,3687761,4530876,1068346,3571550,3131730,8210961,14740574,10640209,2096327,3071875,32753078,11164954,19547024,17410596,14538045,3797594,2123578,0,11070455,0,3806895,0,3044598,508404,11179411,0,2551975,0,0,1970298,494355,2045991,503021,7882397,0,0,22700,2951226,9160255,16585683,10115351,6671060,4819566,6073480,14071352,1611838,12213302,16475303,1587803,13282076,10413138,13937770,25500165,9066903,16411735,12085479,10271506,4467011,4074747,2248870
20131128,606820848,0,177274292,828347,5376950,1710177,495994,527215,164267,9430417,1085062,2828144,1292397,3315353,3941371,207220,8507214,3525775,3572380,4888825,1283411,3788936,10978718,2258190,11792288,17986223,6152060,4908661,29800997,14264270,6526809,2661445,1587637,0,10001250,0,0,0,0,0,12626737,0,204165,0,8041691,0,4898510,2174554,0,1009271,0,5088957,998423,3020664,9182368,7495836,12203302,5287217,10899072,12608190,7131332,4470779,7924225,2681137,6825893,13009801,14539356,8022635,22784462,19285216,15699160,16324996,10918679,3634208,2570095,2297622
20131129,431776160,0,66843557,593718,5942304,51090,192537,1031508,4900230,1281508,3115623,361056,1001304,626831,394306,1515240,3986703,11493953,9110831,13730379,2074750,1641293,2147363,3472001,5388688,1152600,3917741,11574425,1078527,4730695,4237784,3519854,10080,0,20909053,0,5103341,0,1993093,0,0,0,0,0,0,0,0,0,0,0,4004270,4006861,2483917,1057827,5966514,1904624,15486475,14146110,5901736,8028224,3314346,5357080,12562609,13394283,16253664,10035835,19522153,21026791,17341016,12373553,8787939,9669313,8291939,6710210,2689932,2334973
20131130,370945332,0,54760482,78196,4645596,1176146,1440545,105836,2171053,1014685,2919890,531083,1091551,1790727,2101864,11718595,2594449,6672198,3602573,6171424,2151841,3077329,675832,72122,7807235,722975,2152979,86975666,23304381,3324797,1550373,2558318,3950226,0,4981808,1006289,0,0,0,0,0,0,0,0,0,5057501,0,0,1022701,0,0,1469043,0,2700553,344449,3046944,4303757,1952,2118876,1061655,2318001,5044226,2870268,1719180,5107385,13813786,13697877,7383233,6011619,8756726,4543005,9228896,10830293,4477959,2742842,2373541
20131201,468652815,0,73742611,2019013,1334161,2731872,3308501,8154161,2414775,1973767,2327533,1187801,1106864,2194654,1661078,685389,559703,1199782,1754353,11770145,2592897,1805036,2089125,1326207,1019468,6510610,4713120,3312169,5664525,5850924,3420338,3317733,3165926,0,26838490,0,0,0,4962113,1114919,1007305,0,0,5996914,493065,5919148,4009971,989927,6581139,3978979,0,5578106,9423882,147387,0,9044194,14153450,3989178,4058010,5095265,9961078,7396830,17615152,16062994,11536012,16204508,23501015,12098528,14693133,11295451,16655325,17543259,4955292,5590148,2893302,2355105
20131202,666056452,0,99431550,1155230,4172123,1586039,4832265,1296734,5199593,1666633,1642705,2024910,130864,3519793,2647284,18549933,8577288,2035831,6222400,5357923,17187900,9511676,2487262,5672805,7297913,3451208,22029302,34055303,19758747,23155329,10817780,4016701,623264,0,25328362,0,3051780,0,5077078,0,0,999664,0,2971495,3281777,9558414,0,1000035,6953967,3056837,198141,7282799,2884227,8983146,7010178,9965164,15545675,7714641,3383372,16017333,15382909,4019265,9164903,15180448,8738201,18853957,16062144,9451997,17647176,16889894,16350829,21275636,13260614,8369860,2697982,2332264
20131203,790334435,0,80016533,4292194,1085584,6469397,6507419,2349832,1402066,3045095,961101,2119854,4372441,607259,4551912,2684828,2256474,887264,5104614,4066125,6251759,15420356,1985908,6071675,6958188,9490567,12817046,3497509,68743338,15278499,111839833,2742377,119238,0,17233152,0,4967778,0,507649,604790,10133,202240,1007838,2982422,2046821,6722199,88790,7651817,3155788,2972810,9086637,13588081,8142249,14377398,37774465,490274,14633506,13223183,8998096,15224160,22452865,1199081,6000703,7471130,20563046,18935740,18614479,7959438,30791428,19389769,17476939,18833141,10128893,5789312,2679579,2360331
20131204,653729093,0,83374195,2797473,840147,921510,938036,612268,3827814,7090357,7706290,1485143,5757249,2792393,3262744,1619390,2678013,4132411,7288714,2463722,15001726,74446,13871727,19180394,61048858,11590198,9794929,1635967,9427131,10812581,7112494,2844348,31884,0,24780024,1006922,0,0,4561468,0,0,5067761,0,1018781,1785035,4990264,4217008,1009193,3164160,6076230,4863800,4927137,15036781,5123716,7531017,907709,12390994,2007358,9005816,8401223,27443439,11758181,12552949,8374406,17075972,15048179,23999347,13941699,14883250,17686545,17010487,21759914,9075921,6761513,3970754,2499588
20131205,701257997,0,92306986,5419577,1189648,1044509,822762,795847,3717902,172084,6090670,124558,1069603,2243341,2299149,914462,246710,8078350,3342200,104908777,17370153,8202596,10038612,4521886,1052157,10619393,6767920,5251314,4101945,14059464,9344187,462528,165375,0,37203184,0,0,713710,2953565,0,0,1992915,201088,0,0,6108108,0,7473778,2933458,7926902,5026692,2646637,11973447,12347678,10493886,11213374,8899423,3763385,19655819,12127452,20745770,8463237,10275052,9645445,8705869,10843789,25550494,16043278,17587473,18348862,22864554,18523878,9966971,6041135,2673172,2579852
20131206,464265102,0,84276784,3324505,532084,1577580,246574,268543,1349158,1297175,3089835,171040,3612212,2520400,2482729,6134109,3946539,6801872,5402966,4142600,716612,5379550,5383166,8178966,4254752,766267,1743129,5548186,4041334,7605200,12125595,7205420,633225,0,10586540,0,0,45786,3039353,0,0,0,195932,0,0,3509934,495138,2995548,600968,0,0,3515065,4767463,4205001,3879083,9570255,13287303,6215794,11345841,9212882,24101540,1748074,7939436,16541768,13868555,7865117,20696493,5363148,10907054,11837973,18742890,18919707,12201768,5455905,3258593,2591088
20131207,396118837,0,51339389,2231027,1432867,5613716,213762,2155199,751705,783509,3573186,13900013,801817,9253986,1150605,437568,395759,7081991,5311933,5240269,1634531,3412740,417942,10079555,5313102,2973510,3053621,20406627,832677,4061710,1802196,2230869,16685,0,4916117,0,0,0,0,1520579,0,0,4110665,0,0,1016492,394994,8521222,3054728,5528624,0,0,8034483,6219958,11938604,2497362,6120765,7991857,10337802,11106502,1573228,1712076,8058816,15287282,7299054,7423521,14721923,8806919,8263240,17148048,16147557,9266129,8747954,4404599,3400068,2643603
20131208,457110650,0,66827394,2933851,210423,557836,2364471,5055664,1164341,429185,1570743,966653,80675,948579,1571981,3480488,1655281,7408162,13340400,220992,3598938,5840050,4977573,24187113,1153533,19628845,57161614,6246492,735033,3476750,4366727,3315915,13816,0,3005220,0,2024230,0,0,0,0,0,3320009,0,0,0,197167,0,1024801,97790,1544692,1019491,11817447,1319215,5030810,1219020,4446669,8033939,10262165,16383850,4529780,10534712,308683,10201137,15146873,10783433,9200921,6020839,16272987,8537062,13694068,15789663,10855376,3693175,2682025,2623883
20131209,568428308,0,82163945,313502,601438,6041975,1644707,269848,6709199,3247880,1792456,793438,4989,2057698,19227509,4909363,11424340,2254298,4953940,3345741,10840756,1234840,3580751,12180273,1933662,7786708,5367615,2764222,3829490,46561088,3869403,1660999,653970,0,12910563,0,4976580,0,2029626,49292,0,4565772,300329,0,0,1968910,50924,5763840,496444,613076,2986729,1216460,6355950,3816718,26371675,15436082,12797832,6439559,3603792,16671810,14448531,5965068,10996363,5201524,7916574,18843924,11076282,8743940,19512004,18321105,24918866,21116299,8744913,4110432,2390142,2680335
20131210,722592875,0,94491897,202710,2124358,3962986,1426843,484735,12182182,869454,3451762,4418978,1723905,1543144,41160637,7104862,3028043,6814192,2282872,2488321,2061350,5462379,8358936,1035844,4319520,10116819,18725843,7126713,34725608,8455165,15390017,5512810,14698,0,30692550,0,4947281,0,7932900,198078,1000284,15588902,11622047,0,2124999,4984439,0,6291773,0,0,5739755,2507318,10821405,5384752,12616966,9153745,12108785,2362148,8116587,11781417,13527850,5022190,10119927,21538705,19411411,22294283,12877829,14571191,19474955,16921384,28425314,20323675,21125253,13319263,3910815,2685116
20131211,674017286,0,72387154,69724,1378812,4629228,3203074,3198318,887183,1957391,4336764,2899388,20750116,12772402,11084588,1231981,5176547,9598522,5100380,2178961,1779992,2347881,11600536,7998684,44089663,13125952,11349298,3698947,14767858,13780050,10908011,1905661,1302448,0,28706938,0,345,0,5009005,0,2309703,19753,5014673,0,0,7765090,0,0,1763159,155,5023700,2826410,10868470,9097004,9092862,10700088,3400983,7381585,3509374,16095718,8596224,10682824,15615869,27042768,16299746,21245973,12371781,12706420,26209898,14544221,24994741,22338156,15175320,9901164,3408550,2803102
20131212,774488551,0,72574430,738141,239019,737660,169750,15736336,50211322,2692161,297083,50167,4339564,2233866,1229142,2734248,5831436,14213676,7799500,2475111,12392850,8670248,8909158,4930991,7590622,69327726,27170360,37539441,6937728,7454301,14925566,13064395,414616,0,19962854,0,0,0,5949100,5557199,481092,0,1018243,2004907,0,18896830,3076564,4062136,716,0,6409328,6091129,101482,1046701,13087745,2591898,4863709,10877986,12988787,11222984,17671832,4751095,18282024,23588669,25417906,11091857,14742596,9308752,25760169,14629247,24205113,17937408,15198795,10185560,4856497,2939027
20131213,615161859,0,84629610,74022,59807,3770989,531139,610449,4352098,3538545,3860586,2717245,138708,1678933,2280668,2304425,3813442,1204120,51816377,1200535,1384747,4636295,1459653,5961191,7671669,1937860,12975598,6965517,37052423,8707730,9104106,8150750,1417599,0,22408119,0,0,0,5045459,656968,7886296,4452238,5006003,1995023,9569117,11422993,0,0,401912,2042282,4885459,7978861,0,4957205,6205624,16845947,3112230,12769792,4247943,8406353,12083658,2547410,13058108,7306923,11426262,12308345,23283144,8987160,17374020,12168815,21269518,22851155,17004976,9747273,4484376,2958056
20131214,305389352,0,37483582,467079,39844,3008327,373084,52376,295191,683803,4168383,1384573,250906,2153859,895141,1499999,270423,1421642,1273696,503813,1573142,1506650,1930247,3531138,1667796,2737386,2837963,4928536,9793498,1675590,2572148,728160,6972,0,2025622,197822,1818960,0,0,0,0,0,0,3069187,1981029,13101066,0,0,0,1008605,0,10969358,6710404,7807351,10437938,1959073,5951233,1098941,10296369,4956805,4692750,6970484,6834434,4752524,3942644,5990351,11695388,12707377,15327420,11634639,11863208,11273280,9999348,6528380,3041581,3030834
20131215,562991333,0,102034155,68971,230845,894670,1428682,1400895,693932,10506224,1391102,5804065,339602,2081935,12260217,1749771,3502737,797532,8040685,6890280,30550293,20220781,5399729,6225249,4475656,4047377,1549283,3145941,7291729,19075936,2879538,6088743,5149757,0,15612251,4015216,0,5145279,989441,2957936,0,0,4982009,0,4971094,17806183,0,3238638,379252,0,1951170,6978351,0,4988868,10914057,4023129,5275003,6682418,2099619,2891987,4446847,17932067,6863574,19753800,20455542,9012138,17545181,10832950,16554067,9832624,15383757,8422994,11531201,5940942,3353935,3011501
20131216,787655311,0,121673288,206369,933868,24735370,3008312,4910004,1465417,3148276,7189176,2364307,2835440,4845297,17444186,2634257,3789612,2098179,7892692,2215623,1720160,16102736,8794161,6608751,10238302,3771761,17386387,18029513,19631194,8011334,5459514,5851917,414583,0,23997888,0,0,4904304,3289910,2038067,0,6198937,1081206,5013371,7071571,5380358,4003660,85329,1209358,20,2161216,0,13799255,9801271,8702613,9151042,20822364,19497502,18402274,21028813,18212814,11912294,10792111,27905271,11928766,13044307,22393367,22031783,15932256,18924987,32893683,22018815,21297511,7802236,4468083,3046712
20131217,693648619,0,80285273,8258975,1108046,1261302,6803511,1295816,15406795,3024436,2791147,2451965,2093769,1676732,1750844,3544119,3149943,57402,17484909,3173767,5692979,17763224,789183,2420050,2205918,8591471,5144586,19849407,27556545,62942549,8725781,2029510,25067,0,6464607,0,0,0,0,1606885,493674,20255,1275019,0,10021422,8012971,0,24366218,10142745,0,4992720,5934944,7026468,16289401,13554612,12900940,11548850,12591101,1145156,15602414,14094992,7455829,8223530,19044997,15172803,17089402,18913122,13708511,21521017,18586796,17202510,13289294,10825627,7407425,4759146,3008195
20131218,728183881,0,96696399,3496448,458300,1297520,689579,1665036,4401186,1471779,8464122,1039482,572084,320111,3231460,3055340,2223988,7511934,6835543,16261529,103553443,7830717,8737569,6532458,1345157,5023924,7966852,6686313,6878435,924885,1789016,22989364,373837,0,3273675,0,0,0,0,993505,0,4455094,4970995,0,0,4095399,1988296,5733161,7124954,0,5860619,2510656,18472031,11799860,6265030,7025645,12604287,8285634,16408888,17217821,11545288,13134928,17699622,15626361,21124087,21502558,25338256,20966639,24094507,12418392,20824514,18589967,9611437,9049720,4086083,3162162
20131219,615372267,0,65349796,419518,78364,1768596,913880,1146555,11525973,1608083,3924179,5858612,67588,1494840,555909,13966171,2289968,26327447,6648501,1646638,2315752,2485282,2833354,3304186,5785274,5255863,3473103,4890970,83614248,4695292,3777152,2226818,209812,0,13225567,0,0,311851,3510892,0,1015085,0,9571535,0,9903,3975193,1950197,139436,4869922,2961929,2370397,497577,11052786,14759139,10622818,11140360,4356714,20699176,14178499,6497111,12637815,9015937,6970517,10820562,17275358,25627235,15175012,17474658,12765998,18176901,23536887,11887938,10762756,8259592,3496193,3315097
20131220,519271840,0,61264332,1070405,2024992,5588375,67787,812563,510432,1973273,2272415,2603007,1161456,4804035,553599,5769087,1338200,557793,19087875,10076293,16512784,12526142,2127305,5956122,4566715,3711371,7509466,2124708,10514369,7263249,1534452,944617,356009,0,12093815,0,0,0,3954380,0,1992342,0,50141,5043700,15367276,3995223,2037866,5753580,6435469,2030229,13508385,0,7599091,19688138,1300381,15149698,7059379,3764687,23556693,6675162,5582105,8309633,5053668,14904861,10757263,7436529,4849415,11558401,19554545,16269978,14356572,15741838,14696685,8740201,3887153,3334130
20131221,502881982,0,50854358,3450788,64327,1330789,176524,200033,6945316,759635,214619,386770,931442,1806192,527387,2873933,1112429,1092332,6253160,6618635,144375,5429229,44842152,461309,13475218,1420114,3144884,1469043,17243857,106126987,2603688,11455862,986618,0,5078164,0,0,0,0,0,8368,2044706,1514495,5511078,644348,1002299,0,0,59570,0,2016482,2849714,4074946,20437153,2719944,4837510,9905139,1066743,8022675,6005985,14380509,5832627,4583457,4340928,12017795,8822844,11863234,6280518,10677222,5163545,13318242,12002117,7876291,6822456,3366179,3332694
20131222,405171346,0,52130965,74191,2020261,7696431,17324,6925181,2424921,2002278,4309578,4659021,452696,4549114,827608,1460770,935443,3812369,5389755,6081797,5087006,1527358,3505780,476532,2775421,3258840,9548732,3140965,21962735,9267668,2165165,3174672,162464,0,5776175,0,0,4899526,2013563,0,383449,0,4593377,4628911,0,3009097,0,4391304,0,0,9893776,8661647,490938,8814707,4048859,10270262,2474765,3029581,9218940,3736033,11055982,3494545,8237431,9525623,7932377,7674614,4936656,12331332,8877762,9396433,13115834,17745610,12581111,8331073,4480586,3296426
20131223,702214591,0,54030707,1030771,832801,6630706,37172,1952899,4233918,1722961,12212624,4719521,21741775,2653099,892711,2936671,4564396,11561694,34318611,10834331,10823685,2875973,3208036,7856569,27202200,2063452,11418643,7116756,57751920,2237649,3257549,2000362,569012,0,17332468,0,0,0,3159686,0,6870887,4907732,1997106,0,10294448,2933617,7916727,1612814,6456839,0,1306634,4884740,10920072,13118634,7490711,11477114,11618196,10310706,13939148,18235437,11535367,9186529,14641070,16217639,15456463,17667427,21415346,7530563,17651844,22003684,19149941,10967030,17530819,11659067,4029410,3499502
20131224,736775548,0,82877689,2201538,135458,1060615,601200,433358,2498975,2187896,5623484,3154277,2706714,1838024,554894,3043519,3634024,2016973,61793998,100916924,3291787,7783670,2611879,12281966,12006571,860863,9440975,5067312,26404624,11381901,7888739,3421834,1499,0,31947421,0,0,0,4576934,0,7930024,7505830,2032891,511000,5981515,4514568,2952385,2283138,2487051,0,12327564,3984021,10860880,11484343,5081205,6053716,245152,5510159,4586189,3399759,13953076,13237618,10219441,8325813,16857681,18932649,17734913,14485509,12984344,21083833,24528322,20772079,12457423,8880907,2871892,3471123
20131225,919388088,0,163388822,433281,1170618,3978772,4034730,282325,5670362,13637015,2089976,6573022,1850640,2620717,3221711,2862543,9778299,6297355,6040348,7711527,13755181,9893120,1496431,56674941,10909919,5440414,11875706,3899678,29069499,39165887,21064307,10424884,55172,0,24270126,4944258,504065,0,5088357,1363260,0,2193219,2845918,0,2948316,708068,4160544,5421227,0,1196252,62745,1026078,9861362,11934660,6930264,5199358,25474710,11819201,17017385,10168498,20371154,24493653,13434650,19085382,21100017,37793481,21871316,21328663,25970756,22345722,25751527,23530621,15893949,7866100,4234437,3811587
20131226,917734452,0,79663302,143315,795072,9099069,480550,4504226,5024807,1185627,2237894,968928,1039007,1810557,2176713,4955564,3225351,19454966,45614240,3459245,11681723,13997895,2426026,6779809,8194204,17801362,13936545,17856517,102286023,7331847,3531882,51512236,1028199,0,30871125,0,0,0,4975425,0,0,800499,51066,507579,4437172,3198861,5038651,6718155,5560792,788250,4898259,9879018,20567114,11721066,6996915,699369,0,14512371,8240257,11501964,27418633,16954163,14679198,38181480,35641124,22762587,19991935,20371481,17026973,17091394,29686323,30319910,14364392,7312299,5768531,3997420
20131227,724902226,0,66985721,13869058,379965,1220155,2837475,269730,2047892,1737390,9293374,6082367,877345,1135472,1238474,1006201,1368479,13530950,12295029,2792392,4956013,5504170,28084969,10264826,4897067,5331606,16691130,2748041,36251743,33926532,12796203,10058436,153264,0,19186902,0,0,0,2148258,996614,201414,0,0,0,4960018,8984205,0,2591370,0,3284989,6646238,5011064,21888512,22154090,12481249,2486532,1080676,16343356,27735349,10512197,12836856,7696924,10675584,24825811,7131182,24825133,23626153,20764148,24404590,19821975,19367413,15562688,14267177,12210487,3412473,4149130
20131228,559094795,0,65389675,241985,199241,6729788,2024859,178599,2104668,586035,4634392,22732158,1528998,946343,3609021,3931100,1662862,8009764,7248559,4265261,3430005,1072934,1172274,1622908,1683111,5881079,3534337,13807495,2388799,7718685,3781258,5834126,11925,0,16924276,0,0,0,0,0,0,993761,4986199,2023368,7077332,11995909,0,984140,1835078,0,1999071,4484949,10408990,2849328,13824620,10632543,13056963,12563750,22360805,6471463,17267877,14470098,17792083,16214456,14969715,12346476,18866426,13893721,18420403,22734926,10591585,21083287,12107056,7198587,3518629,4184681
20131229,657416607,0,76559592,983207,2591295,4176500,1474078,10101113,1704149,1121216,3265511,6290824,1040748,3235066,2951817,2790039,849592,591246,4227996,7258225,2301374,1245220,5452380,17079923,4848597,815568,17395132,4828592,12722663,68099293,12052212,17392031,199534,0,22157105,0,0,0,0,0,0,0,1984957,0,21866604,984259,4927369,4738702,10400149,0,2042842,0,1792195,8169832,18108459,17451476,3824863,234035,9815604,8749572,5150891,5211015,5744792,22519124,19777187,16615831,21738100,23570263,20024470,24719583,19182277,15229618,12385344,4859535,3646373,4149448
