report_date,total_redeem_amt,tftobal_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, category1, category2, category3, category4, card00, card01, card02, card03, card04, card05, card06, card07, card10, card11, card12, card13, card14, card15, card16, card17, card20, card21, card22, card23, card24, card25, card26, card27, card30, card31, card32, card33, card34, card35, card36, card37
20130919,43825708,15472520,0,0,0,0,0,0,0,0,0,3492734,7054428,665351,1014670,973360,169417,49772,0,105320,109418,311882,642846,372145,221615,289562,4863994,1210326,0,3166569,0,0,0,0,0,0,0,0,0,5940944,6118486,49609,0,0,0,0,0,250229,1783612,1523248,272611,921580,359857,94437,0,177730,1021275,120133,201100,20388,59824,197236
20130920,81984912,26466121,0,0,0,0,0,0,0,0,0,30455,10138764,2981349,308042,5138167,2067493,342456,0,1515449,3814406,60636,49917,2959,12116,3912,6249425,568403,0,4121971,0,0,0,0,0,0,0,0,0,12476898,10160153,2782879,0,303055,0,0,0,1023115,10287502,453118,1614454,1585727,96931,50871,0,140400,919249,69518,156077,642883,1809726,6436
20130921,46779684,14665661,0,0,0,0,0,0,0,0,0,218037,6445315,1745709,1031123,74651,89426,0,0,1123803,3084809,259395,382437,3639,207317,0,6457467,997566,0,3298630,0,0,0,0,0,0,0,0,0,5061426,0,450484,0,0,0,4003479,0,1099052,4080875,2679380,378740,339187,563154,146965,0,70704,872214,637828,680833,907,275188,19944
20130922,79473437,25228398,0,0,0,0,0,0,0,0,0,1131332,3943177,3733530,6563780,3396210,1046894,50702,0,205,1277145,771850,518094,465543,2151522,178414,6791360,1324500,0,6082340,0,0,0,0,0,0,0,0,0,10592576,2458579,3447103,198883,0,74747,0,0,3413467,6202855,2856891,5215035,863577,856028,939494,0,303541,1047983,593845,35459,478579,427348,40849
20130923,130343715,48781386,0,0,0,0,0,0,0,0,0,3341174,7442350,5779211,14015100,9221340,5868,371167,0,490600,3954062,1879505,1239445,16315,33606,991643,10455356,2181962,0,6030537,0,0,0,0,0,0,0,0,0,3110970,27151485,4456792,793447,209098,50521,0,0,1170664,13635907,4169209,1648863,1707214,1895293,278413,0,158622,193772,960990,698077,324669,61170,219298
20130924,118672801,29538399,0,0,0,0,0,0,0,0,0,2329696,2519779,4447079,8043628,2428502,150654,50872,0,3386081,3471813,168804,1107175,636927,0,797389,6185946,3489645,0,6493044,0,0,0,0,0,0,0,0,0,2035360,20179513,5651734,5800549,8089670,0,0,0,2961699,8892729,8184911,2493092,4064762,1728405,403497,0,799993,951141,55013,269186,146049,258464,0
20130925,87985246,26181827,0,0,0,0,0,0,0,0,0,1939950,6376449,4784275,4601128,4304046,309301,0,0,252461,801925,1543663,792543,454111,0,21975,16979079,2334652,0,4799999,0,0,0,0,0,0,0,0,0,0,13502,627535,0,0,1976515,0,0,4794949,14223973,2700316,1456227,3491978,4008039,0,0,865081,621997,217937,220030,1839334,179075,453201
20130926,165630996,63493126,0,0,0,0,0,0,0,0,0,9115964,13639347,2627693,5690747,12881307,1170064,0,0,1772610,9817027,2050248,742624,3962382,11032,12081,9667966,2075577,0,6436332,0,0,0,0,0,0,0,0,0,0,22368697,4996575,0,1288556,0,0,0,8671921,12013060,3296343,7102363,18667736,1456853,603432,0,436794,267681,439541,713333,1443322,141206,50582
20130927,147195638,52867015,0,0,0,0,0,0,0,0,0,376454,9206652,11862467,2928016,6105308,167655,211278,0,3170752,6256700,5693424,4170776,1425429,515919,776185,11549204,1526307,0,3505662,0,0,0,0,0,0,0,0,0,11459964,4169965,5244079,4959447,5075031,13072993,1103797,0,3474633,6638651,11424861,303065,3291328,1920012,3071103,0,112491,731470,253143,276279,901595,233336,30207
20130928,121747170,40588821,0,0,0,0,0,0,0,0,0,1184503,2521721,5606638,7818723,995103,276795,0,0,446890,19046367,946591,1175545,514530,39156,16259,13785010,1311867,0,4874010,0,0,0,0,0,0,0,0,0,4885931,9407639,10302282,0,1461365,8163813,305448,0,712070,7532991,5929371,2321403,1504687,3734633,742733,0,716436,1125581,422538,871973,224145,104382,718041
20130929,155657758,50520282,0,0,0,0,0,0,0,0,0,3354702,14473707,3699245,3145267,12609950,448217,265691,0,280226,5332709,2161750,843273,3292762,499819,112964,10082224,1380490,0,5596740,0,0,0,0,0,0,0,0,0,16494002,5203431,5117193,2292498,2039728,3986509,0,0,1811968,8155766,9962512,4063142,13439714,6109372,2144039,0,2166524,873713,236185,421380,1221859,2318601,19886
20130930,153121672,58737306,0,0,0,0,0,0,0,0,0,1654138,8046796,9952188,2269098,8953808,3495207,1181,0,9746180,3126108,6439949,2699867,1856514,466888,29384,10528905,4363373,0,5176974,0,0,0,0,0,0,0,0,0,12340430,996785,1463845,294673,0,1545985,15575620,0,4877949,18298564,2404223,3198700,4401878,3993592,2319026,0,39357,782146,512194,937192,101367,30109,201479
20131001,37266451,8869714,0,0,0,0,0,0,0,0,0,199951,3283327,806795,279260,761326,28752,144187,0,730448,935036,70996,1346541,9806,273289,0,9551143,1151911,0,3178919,0,0,0,0,0,0,0,0,0,0,13484,0,0,0,0,0,0,0,2534923,4932650,2277957,574450,220105,2253010,0,574546,170955,652038,59258,100378,81348,69662
20131002,41385235,14244817,0,0,0,0,0,0,0,0,0,59678,6002296,2510942,255001,1722111,40293,0,0,4933,3219811,16119,68925,182307,142912,19489,6762898,449556,0,3550629,0,0,0,0,0,0,0,0,0,6019,1260333,98848,0,98615,0,0,0,3364245,2380870,4752356,1468886,310171,959495,301055,0,123347,442982,7990,98416,140538,563169,0
20131003,41815760,7569156,0,0,0,0,0,0,0,0,0,70428,994306,2500881,100845,0,45290,65045,0,96328,2796684,253112,115169,0,531068,0,9270948,2534247,0,3129061,0,0,0,0,0,0,0,0,0,0,29077,98,0,1017156,5092489,0,0,97761,2837570,1104079,1756478,450731,5036382,0,0,832164,228213,103334,228807,300660,196363,986
20131004,59421575,28937801,0,0,0,0,0,0,0,0,0,742334,1615769,21376678,1415160,415383,660873,0,0,188964,236132,1139799,655602,180198,9927,300982,4235895,2413720,0,4135877,0,0,0,0,0,0,0,0,0,5895387,13293,0,1015602,30135,100729,0,0,596139,2255749,2302200,1545990,772949,10126,4381872,0,50644,390964,140144,110181,81222,4956,0
20131005,52955183,16792822,0,0,0,0,0,0,0,0,0,109067,7970124,1648528,7033,736270,166272,0,0,161836,79606,291310,4592083,516342,507150,7201,3034537,1715893,0,3468579,0,0,0,0,0,0,0,0,0,7598026,9957040,0,0,0,0,0,0,1484945,2319398,1045634,839264,101922,0,3917834,0,159337,169169,76817,15241,1590,98539,158596
20131006,55905545,17674723,0,0,0,0,0,0,0,0,0,9901,1678668,170063,756976,2174320,291515,30729,0,148095,96352,1101816,150272,11016020,49996,0,7256633,1518216,0,3516822,0,0,0,0,0,0,0,0,0,6498812,13440,7082148,0,0,0,0,0,149748,6329238,1098594,2640266,50225,0,29764,0,130750,487770,373595,846041,149095,0,59665
20131007,112293466,40208141,0,0,0,0,0,0,0,0,0,2324541,6919492,1133773,1885291,827808,6369860,195357,0,49432,1513897,6304345,1373812,32371,1313174,9964988,12715486,1638133,0,5099135,0,0,0,0,0,0,0,0,0,0,19840061,0,0,0,15186523,0,0,561395,8227368,1292273,3570677,1471299,613944,312727,0,309751,287580,474159,269533,3468,160713,51100
20131008,266199594,114984442,0,0,0,0,0,0,0,0,0,1351611,11531378,2397312,8762456,5026249,4941845,0,0,258775,60530797,6688169,964236,363945,1028330,11139339,14544145,4701929,0,6989873,0,0,0,0,0,0,0,0,0,16096884,45000507,2605002,0,59694,1558810,0,0,5297531,16542334,10294588,9648527,13484247,2415671,733467,0,215751,66453,319709,169895,416584,53551,0
20131009,178720604,45108871,0,0,0,0,0,0,0,0,0,10505394,5462188,4916919,9280670,1174490,218517,306281,0,197363,3226954,2655390,6309800,16731,838174,0,7281013,4461007,0,5306162,0,0,0,0,0,0,0,0,0,9633373,39766846,13581163,5409291,8792181,812066,0,0,7068858,12773397,1652184,2189296,8535238,0,3972201,0,193882,661878,245777,501595,97,415486,358742
20131010,160633808,76492163,0,0,0,0,0,0,0,0,0,6885696,4061860,5727835,625398,1399448,1336197,120215,0,269796,2213748,955576,1730337,59789,51106268,0,5168650,1018032,0,6724453,0,0,0,0,0,0,0,0,0,1961869,26782638,3910715,3016336,30602,695146,0,0,1821718,12265589,6300252,532440,1953398,6030881,1636987,0,155822,1577179,200082,1723190,603698,31968,0
20131011,137499465,55910477,0,0,0,0,0,0,0,0,0,74907,5025268,7589888,6095252,1771159,414712,49972,0,268298,7444282,2194034,2286946,2767378,19898821,29560,4890574,5253764,0,6129846,0,0,0,0,0,0,0,0,0,0,5340464,8868391,5093761,14293120,4948987,0,0,12054,14306903,3172325,526339,4376280,862884,2496987,0,29823,399974,281446,223930,34683,7669,38784
20131012,99032942,36038062,0,0,0,0,0,0,0,0,0,190408,10300484,476958,1069787,6419459,69883,11500,0,424028,12585788,1059742,2055447,1294447,78899,1232,12808208,1617995,0,5658569,0,0,0,0,0,0,0,0,0,325031,5520328,13219179,4923006,0,0,0,0,1032564,7902436,2839882,236672,3789745,196645,981278,0,44050,1070630,313451,238575,231893,0,44743
20131013,79106025,26373865,0,0,0,0,0,0,0,0,0,353177,4287574,2108885,807160,5192900,236560,24425,0,53908,1857609,85460,6050663,69481,5246063,0,10752227,11505493,0,5105336,0,0,0,0,0,0,0,0,0,0,13383,0,490714,3062143,0,0,0,304380,6186429,3323900,1997165,5951762,832855,60941,0,623238,1026526,214418,353038,448270,459721,20221
20131014,115526310,37710921,0,0,0,0,0,0,0,0,0,675778,4204515,1334616,7859946,1225728,0,0,0,1029161,5080570,2121132,4181642,4601683,5368273,27877,5621362,4173216,0,5552582,0,0,0,0,0,0,0,0,0,0,18763211,2366533,9806431,997340,9761500,0,0,1308107,9547797,2580340,2083141,2075460,100571,446009,0,0,1334531,192893,112369,840225,130866,20905
20131015,220553101,70488703,0,0,0,0,0,0,0,0,0,19494575,10482724,10905848,6146508,1829866,812476,0,0,1140664,340948,1534151,4766148,12991487,20130,23178,6794658,4731661,0,8320333,0,0,0,0,0,0,0,0,0,3471235,9629750,44446419,11600988,0,8105492,0,0,4408226,23765842,10132053,1410703,7081791,1133289,3091000,0,107048,229688,394379,240466,714090,77036,178251
20131016,112486400,35259295,0,0,0,0,0,0,0,0,0,591971,6147874,17605939,2151069,1013286,480675,0,0,3066760,1193257,128034,1791744,499156,508740,80790,5244318,4352451,0,6426006,0,0,0,0,0,0,0,0,0,2049088,13288467,2949439,0,7671347,978764,0,0,3100599,8373375,1049471,7503794,6009314,4589110,1965661,0,405361,489549,78018,205520,461644,35809,0
20131017,136312442,48986139,0,0,0,0,0,0,0,0,0,1037928,8209809,4553195,5636872,8257451,383353,0,0,292190,7697821,4335795,3884658,4250060,416069,30938,6438890,2050393,0,4789127,0,0,0,0,0,0,0,0,0,4997269,12729713,2977619,4965312,11130148,0,0,0,1686854,16030208,6035858,587127,8295454,2532678,464817,0,60007,446647,0,208411,530272,369499,0
20131018,198430712,69274336,0,0,0,0,0,0,0,0,0,1937896,7001398,13867990,2883350,6587540,4992760,10061836,0,1390625,7666851,7364341,4172417,289742,1022319,35271,8608000,8318932,0,6666333,0,0,0,0,0,0,0,0,0,5247432,9853249,50834211,4882400,0,2873890,99586,0,718534,10412721,5446685,9336863,2134912,1271780,61312,0,196343,421433,533256,308664,479113,350374,100353
20131019,75667615,37882331,0,0,0,0,0,0,0,0,0,599661,4886556,4247663,522467,4906557,69668,111949,0,5307997,10179115,99150,708807,1263337,4975028,4376,3282308,2274933,0,5409028,0,0,0,0,0,0,0,0,0,49273,0,6131432,2032680,0,0,0,0,0,6017985,4598279,2040147,2756329,531115,100341,0,181631,381661,232007,1216357,281424,189685,78669
20131020,98691539,29302295,0,0,0,0,0,0,0,0,0,3330605,4885566,2799014,2109347,497893,1402867,112877,0,210918,9240283,1440675,484004,2527837,205932,54477,10607987,3423486,0,6380877,0,0,0,0,0,0,0,0,0,4961570,3068339,431986,14143423,0,62385,0,0,2767401,6845369,9094878,3644380,958336,369231,50028,0,250095,392521,577196,249203,863040,247513,0
20131021,176772897,79332306,0,0,0,0,0,0,0,0,0,2344015,6911551,15999236,15592301,1382861,4449515,858376,0,15705904,4812472,5722680,2642275,2209495,699670,1955,11187083,5668574,0,5868007,0,0,0,0,0,0,0,0,0,1602813,3074968,11581208,0,3058778,1313110,0,0,3315027,14584062,13631276,4066279,6803477,7416953,844840,0,328580,998823,808020,311376,470034,26899,480404
20131022,115555821,36233480,0,0,0,0,0,0,0,0,0,2075928,14064768,1609183,5145194,1380800,1342875,98867,0,154471,6251082,814771,764226,2285863,232299,13153,7578898,3310954,0,8046201,0,0,0,0,0,0,0,0,0,4977158,6276779,6966453,985096,100511,0,0,0,4906415,5750916,12559362,3194169,2142039,6763488,221998,0,757854,2879501,237244,99031,522213,572697,473364
20131023,242119411,54113083,0,0,0,0,0,0,0,0,0,8204003,23254200,1132824,10324714,1643727,1012253,4990,0,2239981,394923,2646370,2344860,738496,72245,99497,13943200,3007565,0,7769587,0,0,0,0,0,0,0,0,0,2023361,90150696,17803671,21778568,0,112227,0,0,1615313,10121637,3544875,1419190,8836265,1922865,1356818,0,456258,854979,625282,160845,308404,140200,54522
20131024,250629861,67942330,0,0,0,0,0,0,0,0,0,5587081,2692141,1149719,15341680,10166575,8059766,123498,0,49383,8247236,1269890,304310,4709419,10204483,37149,18272044,2863280,0,7667668,0,0,0,0,0,0,0,0,0,4410055,28448209,11591656,12935137,8895358,55813642,5017337,0,6697439,5226520,6598712,1964555,3023304,523566,271897,0,223903,909166,173629,253008,192012,685488,29946
20131025,154720122,51286554,0,0,0,0,0,0,0,0,0,1717726,9420532,5284845,5884651,256341,761229,102302,0,444722,7685632,66826,136656,16901161,9063,2614868,22981724,5516836,0,6895412,0,0,0,0,0,0,0,0,0,5084340,1608495,10983620,2138538,10516995,1356859,0,0,7679444,9433374,140080,2404185,10299685,1784026,983580,0,931536,955904,622041,527259,517238,51912,20485
20131026,100175814,29327262,0,0,0,0,0,0,0,0,0,1524781,4021473,9239978,4513803,3464552,34704,534001,0,81620,560312,155836,5073,4957098,234031,0,8766793,6483087,0,8061358,0,0,0,0,0,0,0,0,0,0,2310620,9300333,704383,9045310,0,0,0,7453767,9420330,1730611,412193,2769791,1049341,665548,0,197380,682826,284991,123156,665104,669715,51915
20131027,93812641,31524613,0,0,0,0,0,0,0,0,0,3936978,6056799,6243313,5692975,1355250,2575183,48930,0,400313,2768626,1469934,98597,437143,283933,156639,4256090,3000554,0,7004054,0,0,0,0,0,0,0,0,0,0,98,8835528,0,0,0,0,0,6854891,10344975,7190726,2460012,1459897,2714281,5981192,0,47196,1063920,228466,88929,737012,98,20109
20131028,304909399,111643697,0,0,0,0,0,0,0,0,0,870350,24106591,5536993,12851460,2441581,3040186,319959,0,7790721,28599345,9062907,473724,2416388,10836328,3297164,24127816,2497591,0,7979476,0,0,0,0,0,0,0,0,0,11644033,15818684,11845661,8569472,18290406,16695365,0,0,7229231,22580166,5868898,9721072,19660653,1605836,5513903,0,373461,498654,1267639,841604,341701,294380,0
20131029,183392536,45641905,0,0,0,0,0,0,0,0,0,12351961,12359721,3604150,1807034,3069708,499658,69798,0,312623,5153376,1577081,635574,527808,3104510,568903,11279038,11308337,0,9468034,0,0,0,0,0,0,0,0,0,2934052,13980924,9296332,1979367,6197987,8750308,0,0,2953034,14049458,17387352,14138077,8232556,378986,269741,0,570899,2527371,423450,580452,753177,168894,122805
20131030,285029470,113767220,0,0,0,0,0,0,0,0,0,1326533,3852181,33324292,48009166,4221699,1993190,284160,0,10957,548492,11565990,1022409,6586441,1011216,10494,9336781,2879781,0,5677102,0,0,0,0,0,0,0,0,0,30666574,15097819,5515375,47921139,0,985855,0,0,2264939,10725086,9613444,14321266,5906151,5759322,466343,0,681399,353294,915780,698306,1227158,110862,138474
20131031,233329146,68151394,0,0,0,0,0,0,0,0,0,11905289,6752738,1413919,11213587,6530026,490183,680523,0,301103,14988404,1194377,9155721,1328616,2196908,0,13625433,3593338,0,7901883,0,0,0,0,0,0,0,0,0,37623769,9295811,31562492,3834038,5043330,0,298126,0,7871152,17627275,7078917,10150511,3750876,1387741,1186494,0,182903,906255,453546,1087317,484881,76403,155261
20131101,195156241,83339457,0,0,0,0,0,0,0,0,0,3045319,46561487,970752,10966374,3035639,642645,843702,0,351887,5877595,1068492,1211486,2335975,211787,6216317,13048609,3675053,0,10036228,0,0,0,0,0,0,0,0,0,8505762,6086358,6415529,0,0,5046480,0,0,3398434,15049089,11795427,6058071,7039914,3157836,8269567,0,1425270,924678,277842,289254,788855,49487,479041
20131102,146685365,23554039,0,0,0,0,0,0,0,0,0,927379,3122263,2574508,6230554,2332483,29713,310410,0,63249,6074846,10971,581094,376328,845695,74546,21099150,5976256,0,8100774,0,0,0,0,0,0,0,0,0,0,33746847,5869971,3477125,201931,1023635,2029607,0,4601814,12582049,2598196,7845264,4358555,5145522,20014,0,239811,929697,759138,728619,967793,710360,119198
20131103,153014854,57260011,0,0,0,0,0,0,0,0,0,27827848,1257726,6376097,268109,1535956,14790,0,0,1559583,7781429,4164874,436971,5615282,328870,92476,9129757,973270,0,5419398,0,0,0,0,0,0,0,0,0,3150,9564392,5054686,10461400,5244066,0,0,0,5502546,16700387,4586547,4542314,8227337,5021024,866228,0,643158,838760,470045,2016451,287335,202127,465
20131104,212865431,49794575,0,0,0,0,0,0,0,0,0,6756137,5530087,9246912,8710468,4828272,0,56152,0,5693859,4258747,1118719,1627170,1399721,178093,390238,19755199,11633055,0,8079985,0,0,0,0,0,0,0,0,0,15576568,16254416,14875763,2587049,1217122,20170816,5058870,0,10555111,11889658,9596271,3216732,5657660,371961,9924,0,989598,1860421,805800,1364755,1203813,311603,28706
20131105,295042276,78196123,0,0,0,0,0,0,0,0,0,3399142,4168563,23188078,6571912,11894769,2528163,0,0,6931049,4396920,9612894,1663637,2582099,792424,466473,22630449,21740253,0,12087247,0,0,0,0,0,0,0,0,0,35678496,7672460,11041915,1613630,8476617,4934184,1767461,0,8978874,19164821,17967763,7446570,5435935,4322879,3205709,0,1138767,8437739,3892517,4359916,2553743,1479046,819162
20131106,246339472,59517462,0,0,0,0,0,0,0,0,0,10129667,9068725,7267635,6869428,5634175,2412323,1125959,0,1771227,5468774,2990445,2959797,3059066,296324,463917,20521321,7772714,0,10623915,0,0,0,0,0,0,0,0,0,16534618,2974641,8702498,158207,1151164,4511513,3557978,0,8609837,31903942,19968677,8837585,10231269,2703062,4335520,0,1696315,5886160,4887311,3835018,4818600,2057849,542296
20131107,353923933,73776170,0,0,0,0,0,0,0,0,0,6023055,5283178,6023323,8922724,5516551,3538218,102069,0,3758989,7988292,2818200,2364135,8620118,2123523,10693795,30496328,6155182,0,13040003,0,0,0,0,0,0,0,0,0,20133706,10511624,5288350,5473532,5360554,5160947,12556823,0,10672439,39772695,31266404,9835126,19543517,10880543,11153858,0,1711887,7103427,11899124,4810458,4721007,2428181,172048
20131108,281104864,92660707,0,0,0,0,0,0,0,0,0,8476975,12445133,3755062,9067382,2888545,5913869,356474,0,4461977,7727857,6923688,19244497,3325461,765515,7308272,17990203,5664288,0,15646483,0,0,0,0,0,0,0,0,0,7838613,20228142,7158279,6322112,13621134,40962,4936956,0,9523126,18160060,6377788,8127572,10498136,4301522,7260849,0,2353206,8682453,3915523,4472987,2602283,2053705,667775
20131109,254082691,85976964,0,0,0,0,0,0,0,0,0,7182749,46332062,3530091,7307823,1280705,286073,891566,0,809749,5573242,2312619,3283458,608637,1410231,5167959,19597879,6801673,0,14316887,0,0,0,0,0,0,0,0,0,28009166,17853577,1106375,901814,5106860,0,0,0,1173839,31138957,9828922,3099760,5556044,7853790,739733,0,992367,5734550,2303791,3296153,1822249,561899,309442
20131110,228942339,76167446,0,0,0,0,0,0,0,0,0,353192,7692946,9928822,14865122,1832066,759260,501,0,4523603,16630890,9881419,2403482,4072631,2257257,966255,20064051,5842274,0,22935602,0,0,0,0,0,0,0,0,0,1452638,10040696,4268038,1536450,7768301,2323466,8122,0,7335683,17581491,11276795,5324088,9053010,10523300,680444,0,1627422,3768104,2346220,2438519,2163763,1803059,613357
20131111,757315547,106823791,0,0,0,0,0,0,0,0,0,5255955,13359775,6506177,23311460,3911744,3416993,979956,0,2658241,14411734,2224592,15344973,2077457,13064239,300495,22385566,12635898,86534212,315059194,0,0,0,0,0,0,0,0,0,3574821,77815410,6194317,39189861,5497303,0,0,0,11075125,33165671,3603701,12306912,8872849,4563056,543082,0,1148685,1196168,676210,699433,2275348,1014957,463977
20131112,257683408,69571935,0,0,0,0,0,0,0,0,0,3336052,17195331,10951303,2265961,941092,2389280,3143,0,8789198,13194274,3667137,1946793,4086587,705403,100381,27403884,5238527,1000000,17010670,0,0,0,0,0,0,0,0,0,16318236,37522725,24698410,8665603,103027,2458867,996321,0,1416426,24963771,2916982,2155119,6612167,3290190,817796,0,340975,1797215,396719,642696,454714,813453,76980
20131113,200822069,47071816,0,0,0,0,0,0,0,0,0,11989939,10285021,3534979,2498497,944989,336813,0,0,3323543,5347357,418740,1382153,6202939,90656,716190,13078859,4365472,14000000,17046962,0,0,0,0,0,0,0,0,0,7845581,14735673,2026045,2910875,2584303,5772698,0,0,10187020,22987331,3685461,10008567,14935379,1494758,1438015,0,858982,1415328,363966,623099,609733,724132,52014
20131114,241049256,82527255,0,0,0,0,0,0,0,0,0,24540364,23960770,4062320,5475476,2579556,674283,9922,0,1613399,4189922,1136695,8089608,1012671,387889,4794380,10781595,4497379,0,11372011,0,0,0,0,0,0,0,0,0,7228311,32971892,3756845,9957484,507111,0,98754,0,1626421,33524563,12099885,5873323,12523833,944071,7090193,0,261509,1246809,1254235,214704,335465,253855,101753
20131115,186805206,57824515,0,0,0,0,0,0,0,0,0,8292860,13258300,6690232,8784728,1420988,7688922,102343,0,918726,6391032,1445028,385732,1199904,833262,412458,10234402,7866338,0,10809054,0,0,0,0,0,0,0,0,0,3048615,20242162,26761795,4591881,3461013,0,0,0,7959170,13954727,2953402,1544809,9365208,1084141,1060962,0,566726,940628,1310612,558567,389461,205212,71806
20131116,174547895,58553481,0,0,0,0,0,0,0,0,0,2821539,24919898,4145208,7809966,3297331,228451,232482,0,2836308,1015784,9158743,542113,649007,200586,696065,14749240,7035939,2000000,9867192,0,0,0,0,0,0,0,0,0,21601025,17774898,0,3908891,0,0,0,0,2010817,5615251,12209583,10206089,1364970,2750166,709206,0,462365,1440408,61599,787479,543306,506077,389913
20131117,309900510,149100606,0,0,0,0,0,0,0,0,0,68559761,28961934,7705376,4215428,1200659,953868,981842,0,1840701,2075217,5430500,186230,26807520,51298,130272,9802172,3062675,100000,9948829,0,0,0,0,0,0,0,0,0,15629624,9198754,1515552,30147399,134796,102460,0,0,5074666,10452499,5038437,29816739,22884528,1089040,2693321,0,319972,1979414,315752,108338,778136,459243,147558
20131118,363110714,134830174,0,0,0,0,0,0,0,0,0,28863151,17939200,2673197,18706812,2711833,4615091,0,0,1915074,23012325,21059828,877747,12374478,0,81438,14791499,12540657,0,11181254,0,0,0,0,0,0,0,0,0,5111979,50680226,25848079,6334609,4431407,149843,5022011,0,7909415,29061669,10709690,25574782,1498123,5746875,5801865,0,1756334,2151621,502228,415153,346025,715196,0
20131119,323044688,89882382,0,0,0,0,0,0,0,0,0,12052435,8669092,12887376,16097020,1867169,8061571,973,0,384605,2688749,5247312,9671479,8958857,2369698,926046,14773346,12296383,0,15027962,0,0,0,0,0,0,0,0,0,2426740,68855396,7562102,16641958,844947,0,10939083,0,2694579,27639554,4393077,24931763,9959194,3148648,4943384,0,858687,1205216,1289353,605974,1178924,460252,485784
20131120,297285344,68152936,0,0,0,0,0,0,0,0,0,64735,17773719,28224889,3659641,8103519,1404171,15758,0,5215279,1214040,555299,574920,942384,20175,384407,19858223,17272044,0,20629559,0,0,0,0,0,0,0,0,0,5002085,17315312,9427855,45253341,2163895,0,0,0,9898264,24186158,16014044,6874379,19192408,9653123,937467,0,694937,1441945,1395658,501044,899493,241260,279914
20131121,227348372,48665467,0,0,0,0,0,0,0,0,0,1311934,4373229,7638411,1306686,3502468,3134852,12675,0,7343252,9316366,785365,1995623,2897154,4999097,48355,21152795,11952089,0,10414481,0,0,0,0,0,0,0,0,0,8712477,26969162,1504322,2985348,5790994,21115480,5035939,0,8554537,25177682,7505357,6665591,4745587,4762265,1010696,0,1128856,776332,1204327,1002256,401433,93730,21169
20131122,303996866,95958684,0,0,0,0,0,0,0,0,0,1071778,7971766,4740632,7183511,54140493,128514,321348,0,1037627,12551972,1179109,1491992,3464853,312248,362841,27091829,11743743,0,10421196,0,0,0,0,0,0,0,0,0,9276858,17309331,13937408,7108672,10917596,0,5033255,0,3438723,31973774,21235317,19237797,9605441,2943797,1210117,0,528261,1684929,470976,1717924,666914,432262,52062
20131123,190323930,38773534,0,0,0,0,0,0,0,0,0,994661,9671604,5419763,5528615,2387704,2854495,127582,0,808053,6271379,1485303,1806604,1367578,10069,40124,23395053,6221568,0,12019100,0,0,0,0,0,0,0,0,0,9347133,2878310,5948890,7116883,1664117,30339848,0,0,2363774,18396604,10376225,7920673,3099060,1635593,4448582,0,204329,1121907,760699,390875,955824,760853,184496
20131124,168729425,32238942,0,0,0,0,0,0,0,0,0,2255977,8797610,993845,2655859,4765581,245804,102534,0,2153541,4953256,989409,758612,2264069,756717,546128,35803516,6012795,0,14876621,0,0,0,0,0,0,0,0,0,50904,24485597,2562398,0,0,0,0,0,6739328,16712236,5015750,10523570,4906634,4671087,649180,0,210835,921666,514258,412693,754787,446479,220149
20131125,302085449,95845720,0,0,0,0,0,0,0,0,0,2466020,26954290,13747964,5695138,4766808,7188223,8216,0,1840280,15430554,2290440,3091523,7101747,2218837,3045680,36588077,5460344,0,12405246,0,0,0,0,0,0,0,0,0,0,20381871,5057561,1109348,17044131,4914293,0,0,15293385,33022746,3911898,11344265,10509289,17990092,3984685,0,1193811,2634251,521938,793163,744429,211771,1123135
20131126,248573588,59327165,0,0,0,0,0,0,0,0,0,538912,16710000,2699073,11930791,8420207,4468966,38923,0,1783848,2674525,523330,3075827,6104880,12407,345476,24495987,5103866,100000,18615845,0,0,0,0,0,0,0,0,0,5462562,37986956,1480016,13270608,19936807,0,0,0,8109129,15298205,11027882,3673606,3724261,8571163,5297035,0,802617,1708668,716466,531102,892705,1821130,619807
20131127,318356727,82319932,0,0,0,0,0,0,0,0,0,4826978,14278969,17983676,6525286,1394241,288521,1925640,0,974458,1428262,1725582,19044650,10389390,1524089,10190,27346188,5740692,0,17083956,0,0,0,0,0,0,0,0,0,21267698,75405221,1047262,4580970,16713004,5038527,0,0,14018711,12151428,4235328,10477778,9368160,2867092,4112239,0,944007,662235,124360,1203304,1055584,525883,67168
20131128,294912229,53176405,0,0,0,0,0,0,0,0,0,1288842,13354491,4465709,2900260,13043395,1436299,132895,0,3172306,8846279,2118938,1076908,1155127,5101,179855,34979104,5801765,150781,13658324,0,0,0,0,0,0,0,0,0,5700293,17907013,4930304,54931355,7114966,23960554,0,0,4545722,18343316,14905235,7038262,12833738,4457715,2225480,0,986826,1400085,1516832,1313422,1605268,1205505,223959
20131129,303866665,106301138,0,0,0,0,0,0,0,0,0,6791765,18466687,12914229,12048830,6897913,11220574,806381,0,5230319,3383402,1911640,2782721,23446225,234275,166177,20078514,5624428,0,12549454,0,0,0,0,0,0,0,0,0,10126014,21886829,8870858,2348059,17089855,0,0,0,6709456,29350583,20741052,12855644,8251840,9955707,2106340,0,1130507,2253277,2277614,1676360,1377294,68871,236971
