report_date,total_redeem_amt,tftobal_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31,category1,category2,category3,category4,card0,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11, card12, card13, card14, card15, card16, card17, card18, card19, card20, card21, card22, card23, card24, card25, card26, card27, card28, card29, card30, card31, card32, card33, card34, card35, card36, card37, card38, card39, card40, card41
20131028,304909399,111643697,0,13525701,254702,246513,382573,0,59719,176263,3096758,0,933853,326980,6957667,1107,12358830,3126,451518,177706,605322,439810,33,1623628,7545311,6298236,2219773,4254489,1016840,1887594,14347606,1709531,10168357,20574151,24127816,2497591,0,7979476,0,50608787,0,0,101554,0,0,0,494889,0,5117781,0,0,4877626,48985,5087591,9881225,3541779,3033213,0,0,70191,0,0,9605061,7104653,366998,1961747,860830,2115407,5683453,12451342,2712448,3314613,6016770,692065,1223074,12707270,4331471,1032557,2134764,1482675
20131029,183392536,45641905,0,13514257,432202,10045,429596,198315,0,9974,51134,205624,269109,2070246,1068700,0,8894142,398026,4990,206426,271467,98982,15138,228539,5385118,967740,212032,987885,1964049,892982,574709,1947453,3512997,820028,11279038,11308337,0,9468034,0,12828514,0,991582,0,0,0,1000318,2670350,0,1844873,0,1329153,0,0,9313209,0,5075005,4131453,3954513,0,0,0,14925598,2568236,4196435,2196765,0,0,0,1113603,226472,798493,3998905,4814888,415047,10830023,3334425,5290204,2700110,3345368,1801680
20131030,285029470,113767220,0,6831788,4149595,19640,406704,0,397863,0,0,1164759,400119,318206,1111511,0,31033911,0,485010,371942,50002,3243163,366033,13254,42647721,366176,2006855,9365994,13753,34785,6199686,1715076,921004,132670,9336781,2879781,0,5677102,0,76637477,0,819287,0,0,0,0,6693376,0,389492,0,4986391,2859472,0,0,4944937,310040,1016171,1530119,0,0,7349743,5410290,1181578,8682049,9772,0,99758,1465065,2097037,2112298,0,821716,616782,2440334,5898518,2113716,6661049,2096846,2972496,1152777
20131031,233329146,68151394,0,4304529,0,1537398,0,1964862,49078,49135,0,7319185,2647655,5029241,248184,625212,204643,336406,3629303,19739,310103,531247,716677,2145875,7317793,4016031,5545237,260515,8641179,1633502,289566,1866710,2719161,4193228,13625433,3593338,0,7901883,0,32497277,0,0,0,0,0,2099238,4155844,0,197527,0,985179,0,0,2962474,5043330,35681565,3934533,100599,0,0,2769456,0,6827110,4678669,1077013,3145904,858326,150330,1434954,6356772,2152720,2118941,596191,1807276,4649087,5791922,2300994,2337301,2137420,1209146
20131101,195156241,83339457,0,7687565,8300232,542164,10,783763,52200,147757,0,635681,50403,40228181,1451268,0,58806,1177025,2036001,29799,29400,1073516,4009,899283,878855,79424,3007226,773610,2130211,844680,7072165,383034,1862926,1120263,13048609,3675053,0,10036228,0,8334969,0,0,0,0,20492,0,2506800,0,0,5022555,1057194,7571164,0,0,0,56892,0,1484063,0,0,5043563,935087,4810238,20409,0,1978101,5658019,4017943,7983148,1107994,5466105,459939,2011782,5974164,870378,1580860,3170807,3679801,2914229,1320198
20131102,146685365,23554039,0,7111466,0,29713,9892,0,30700,0,23129,2092730,0,1477894,100,20436,450002,1266220,20339,32398,709976,144447,50755,389163,1667950,1531128,531567,272804,87943,3052677,55273,863249,1567251,64837,21099150,5976256,0,8100774,0,33078163,0,0,201931,3477125,0,0,0,0,0,101882,0,4890011,20207,0,0,0,2610079,1969718,0,0,1548236,1766089,100541,2015319,1304939,500489,0,507037,1815639,50560,2311756,1984141,1191603,6001279,6907325,1021171,6453347,1671943,2910116,1544500
20131103,153014854,57260011,0,6599527,861656,166934,0,3956,4997,0,0,105071,20069,98031,116203,81806,0,20356,94676,575860,0,236195,11061,3380416,24903712,1998113,3669130,227906,288160,1132054,7968649,2057362,442632,2195479,9129757,973270,0,5419398,0,9526400,0,0,0,0,3975473,0,0,3448529,4030821,0,812153,3057376,0,0,0,3150,0,1393721,4080071,0,0,1992862,5013001,6531668,0,4228474,2607189,2576385,4143209,5249411,1089730,1391951,2625747,319071,3004964,518742,2899671,1254308,1533287,2925054
20131104,212865431,49794575,0,15998304,4808809,151016,0,49934,2441665,68678,149647,0,0,0,1368218,595271,30161,558645,541163,1068485,9906,1325999,162281,40760,5759086,2373325,1659033,813221,599484,2022724,4098135,2084358,565012,451255,19755199,11633055,0,8079985,0,46086533,0,0,0,0,10131,0,15898692,919510,0,1216320,0,595,0,0,5031900,987943,3149603,407949,0,2031428,1978725,2041879,100063,299228,183748,0,503,1658118,7912242,2367808,8216651,0,3649699,1026929,3347245,1714804,3703485,3096190,5105899,1458797
20131105,295042276,78196123,0,16556056,960075,49913,0,30219,3346659,436565,84100,1814594,1423938,289864,687908,867229,16000392,187024,693745,1927959,1451668,1516301,1875086,495552,1055780,3051059,6080180,737692,964799,6037729,2635724,3917367,2640630,380316,22630449,21740253,0,12087247,0,18280756,0,0,0,0,1767461,0,7603,510404,0,0,99991,0,0,0,5447697,0,35381980,4992596,209657,4486618,136594,197726,3211071,9868340,1144854,453849,2852152,1538161,1155888,5454758,875602,1296185,2959190,1604253,6218391,7672901,6660210,13222426,16637196,6043694
20131106,246339472,59517462,0,11560739,1339719,2596715,151518,1180312,401081,619586,153451,30662,698768,299314,3186892,1762573,3020842,335748,1692770,1147321,1071120,1137820,2117965,1307893,6695103,81667,1675860,1649746,1904981,1463807,5521986,1499070,1141471,2070962,20521321,7772714,0,10623915,0,5613234,0,506361,0,0,0,133212,4968518,49591,0,206564,2022251,2538143,0,0,0,5828086,7007207,200166,0,8517286,4878806,1308241,1700233,3387591,608655,3140101,1459710,10233141,2707858,3667648,2692704,1004836,6149260,1566494,7482351,11060620,10769013,12772630,17048330,6675219
20131107,353923933,73776170,0,5160201,287219,102860,779693,264963,1424435,81561,31741,414650,1688025,0,6556636,304592,1409031,817124,1715180,372575,1684105,5688316,1045588,1202179,4378444,3184249,700821,8101288,1828713,11465937,3342634,4589882,3844880,1308648,30496328,6155182,0,13040003,0,40817995,0,0,5099642,0,0,0,5054880,0,1424198,0,219975,0,4939250,0,0,515048,2043908,2373172,495604,1501864,0,2854483,1011130,1215757,11294409,14407328,1404061,13048317,9187333,5785525,5612334,7016864,3722375,2832724,7907195,12548169,12904132,20372446,23495370,9350762
20131108,281104864,92660707,0,10143916,394858,153330,1494303,3600691,3133545,118859,894968,5182310,48758,105755,1253148,248396,1806328,1065623,187648,557418,4949217,422385,1467768,331652,5342564,2963846,3121409,15630197,4782767,9004203,3593790,3875101,4523837,2262117,17990203,5664288,0,15646483,0,24628566,98597,0,0,0,0,318915,5977726,7851490,3638817,40962,0,0,0,75154,3982120,5311975,1274817,6440995,309749,196315,0,0,1564178,1243444,311437,8109017,1312122,7425837,306161,1214748,2710864,3864222,2461707,5480752,7188180,1743077,7728504,11584803,17157117,7590815
20131109,254082691,85976964,0,9373159,41085559,0,0,0,605491,152475,0,48843,40266,31332,304002,80407,595076,900069,2268253,1364646,212361,4616025,50226,2455908,2626971,605620,2438817,444623,1971865,5335164,986262,1886834,4463675,1033035,19597879,6801673,0,14316887,0,15521622,2936893,0,0,304445,0,60280,597369,0,404309,59307,10244754,0,0,368887,0,50512,20371176,0,10106,2048132,3911597,786967,1390427,1733823,482485,723524,237133,1987559,6804724,1458711,4697809,1536183,9959980,1966257,5390774,4321058,5236922,6765112,9072847,5947604
20131110,228942339,76167446,0,12907271,122762,79247,223415,29716,4873,909492,0,1611418,222769,1936775,589008,73104,1800804,5164672,82163,827238,1417134,1610308,3378886,728660,1712194,361419,543204,851960,4471975,8887106,2875033,10424644,8899000,3421196,20064051,5842274,0,22935602,0,21742631,0,0,0,0,0,0,1141111,0,683294,182131,98200,0,17,0,3088190,0,0,462137,0,0,1659465,1500449,30167,9970847,281221,2996310,1107839,2895112,677266,6571903,5888019,3239473,853151,1936271,5351867,2300828,8752835,5761788,7789303,6971141
20131111,757315547,106823791,0,16873968,7376435,52524,11254618,0,0,24034,1741,1533990,1141339,4716817,265618,258275,147976,1694066,3068454,631675,462687,3098470,422841,1167388,2549144,12949712,7024489,2290358,5839875,5392908,2624591,5022494,8330939,606365,22385566,12635898,86534212,315059194,0,84647966,0,0,0,0,0,22273330,2664044,0,1196493,0,0,16195514,1472345,0,1967110,575924,0,1175043,0,103943,3029018,412398,7590315,129457,253159,7884046,6996716,513991,499721,12396868,10842881,614043,1442981,2465945,4880036,2637545,9518154,2023122,4377533,3097245
20131112,257683408,69571935,0,7997155,397142,80529,15131,126008,2013271,96849,0,839751,0,105320,2025710,51593,5077794,3639926,2927049,343546,357934,1656878,1060013,5667585,2602978,351813,2906816,960663,3628660,1215423,10000292,1358607,12041344,26155,27403884,5238527,1000000,17010670,0,33527826,0,29252,0,0,0,26832018,2547997,0,5871914,0,8554757,0,0,0,0,4942688,7345972,962049,0,148716,309576,6004371,7246636,1478146,1066486,0,0,1004348,127424,8295658,807305,1116828,0,273483,5452096,2555155,2455027,3979912,2504270,2018482
20131113,200822069,47071816,0,7194277,893799,164649,0,1015,152772,213751,1318380,19863,0,52101,1782739,3971,294225,247897,756955,819002,78966,2171232,6604685,1715864,5104095,348515,100610,713282,1843764,1833960,3034316,2684142,4407090,2515899,13078859,4365472,14000000,17046962,0,12892592,0,8859,0,0,0,5398182,4393104,0,0,287,0,0,0,0,0,5078123,5076756,1001227,0,2026045,489277,3845562,304681,7148671,3789279,854871,56319,11735320,1864429,5421332,7362007,1289702,2212488,5166538,4617112,1479223,2928853,4170867,3459760,1187494
20131114,241049256,82527255,0,13381875,0,5132632,0,3845128,2029448,30526,5164385,20,504848,6471577,603894,240430,1585272,812302,15118,15180125,5285376,509064,40158,118448,352065,6139617,2522458,560037,13860,1823452,1540156,135727,7218572,1270685,10781595,4497379,0,11372011,0,21255754,0,0,0,10464595,0,1002729,0,0,0,0,0,5081244,796314,2860495,0,5137173,7922093,0,0,0,11745185,78477,1283564,7418367,142564,0,491,29188726,0,5813835,2768673,219987,202357,2161083,1032659,7154704,2254029,2217588,1695152,1973178
20131115,186805206,57824515,0,13571263,975988,438005,331055,1440274,1954760,0,4904561,183195,27911,1442918,1289113,448314,900342,688,321964,5338207,7919894,51935,1040395,3111100,546491,2515410,1025812,4704061,520282,975537,363270,1253507,57685,170578,10234402,7866338,0,10809054,0,21397500,0,0,0,491353,0,39,4493314,0,3971015,0,4950549,0,298913,0,0,3048576,7916465,11537424,0,318,1846280,50690,2384684,4660,100225,100503,1105861,5526001,345705,2868332,5101967,578307,3428571,1442897,3164721,5564694,985242,3323079,2051717,1991295
20131116,174547895,58553481,0,7870982,6373,10217,29820,0,314410,0,0,48807,354901,23224123,500142,118649,0,1264634,531297,3933403,272614,2551037,964230,1349114,110122,1046126,684096,346603,1253948,322700,484023,6417648,4474828,68634,14749240,7035939,2000000,9867192,0,36082474,0,0,0,0,0,2033628,0,0,0,5067955,0,0,0,0,0,0,0,0,0,100757,0,1011,539336,300611,0,993728,196817,12172236,0,2940930,1417477,1494240,39526,0,2481938,7930448,2479460,1878324,2000271,2190876
20131117,309900510,149100606,0,72530964,49846,4313917,0,0,330277,491597,0,100925,0,21172695,28255,3796662,569999,1084497,1041845,3233198,2002670,33072,1710637,87812,0,26482770,98146,148540,137370,1416025,1714858,452821,5755555,315653,9802172,3062675,100000,9948829,0,46311689,3988961,0,0,0,0,0,1105644,0,0,4911094,0,0,0,302715,6022,0,0,0,0,102460,27325429,0,5135900,394132,19760,20386173,0,1897751,4414544,5038853,3665496,0,19597,1426689,217121,543652,3466565,3097568,3027485,1080928
20131118,363110714,134830174,0,32302285,1984762,1601968,1707618,0,0,43013,564610,3391255,15261,5460609,1851428,272113,1809562,35827,212790,2871789,889127,11898242,827803,370388,7398834,1026404,13678541,4374716,26074260,1713177,4117249,538127,482784,7315632,14791499,12540657,0,11181254,0,74617320,0,0,2041759,1470551,0,0,824018,0,0,5949106,0,0,0,494,0,4961457,4012071,3551535,0,149843,4977946,1009768,10949928,373028,1145177,197110,10117722,5359854,5214590,3798510,5100182,287483,9345485,5599872,8998022,5951271,2852583,5023888,2858765,3027792
20131119,323044688,89882382,0,11070126,5068991,117468,3342486,9873,25575,0,10340,2352906,1404857,745818,279708,411746,6724211,1491126,11210059,2609,13264942,100855,1345804,654805,1331,1221700,3282994,1521521,12137832,4732704,1780623,1570693,1644352,2354327,14773346,12296383,0,15027962,0,42521788,0,0,39763671,0,0,0,986390,834370,9552697,2166113,0,0,498232,0,0,3261471,3183911,2439272,0,2062311,14091540,0,3081407,17687511,492819,393055,1203926,3470363,416279,5182625,297664,2272611,5569094,3607611,3706338,4453621,7057919,4725816,4168868,1915322
20131120,297285344,68152936,0,7055893,0,0,236275,254436,19857,0,4062992,1935969,80987,10346949,564026,395150,26378564,179389,1214512,531870,717978,581174,2453118,1875397,361896,167316,1074859,261584,200436,601471,424131,5713631,454835,8241,19858223,17272044,0,20629559,0,42934492,0,0,0,0,991108,4300034,3270857,1885759,875819,5023366,0,0,0,3447303,1685784,4887044,8135742,320829,426812,977539,11416227,5017906,3976054,7000909,3755539,6971989,18710877,0,0,4829831,4567717,867564,3082334,4582581,2481145,3399747,3616431,2478992,2266445,3187806
20131121,227348372,48665467,0,7309585,329096,683619,65648,19746,0,293001,15323,0,48820,613435,2685797,8580,481521,389582,1940538,15209,697507,3797967,688752,382114,814415,2413779,483815,681572,1779294,6484366,783909,13611534,513955,632988,21152795,11952089,0,10414481,0,33135954,0,1132924,0,0,499632,5109873,7867950,0,3525951,2477833,0,0,0,0,9611496,1295953,0,2420217,0,5035939,11434531,0,4727204,3050665,100379,0,98,505535,393378,8393520,3449617,2402941,4096167,2434804,3123638,7117751,5123696,2067791,2480293,2147810
20131122,303996866,95958684,0,56440073,5891430,2051747,0,0,5008133,0,302614,347322,38893,503536,133822,103810,1845435,35050,71346,3617,381010,655502,1149858,29296,565548,1816228,3069374,591460,864251,52668,8910960,3168186,1614703,312812,27091829,11743743,0,10421196,0,36979262,0,98121,0,0,307067,0,2032157,0,126764,197834,1234205,0,0,0,99238,10460385,9881481,2166606,0,0,18861577,6055498,3809846,9619022,1796130,356974,3616603,0,3117688,5217373,6450907,6785059,941100,2024161,3893109,7693667,4914201,4492051,2966656,2586672
20131123,190323930,38773534,0,11986356,71851,30703,50391,0,30246,61205,54474,1847547,195036,260903,921379,226991,982014,49606,29949,3170078,183264,722120,140029,5333200,637082,119771,3499962,66117,550171,1614757,2221636,1574399,2142297,0,23395053,6221568,0,12019100,0,36871893,0,0,0,0,3997531,0,2155698,1664117,0,7172388,0,0,618077,0,1107122,0,1587380,600662,717471,802842,0,0,653346,0,295067,2006850,1991395,5267659,3051401,12966173,1494475,6409512,3642422,386002,1529330,2202155,2451723,3893001,2748254,1630729
20131124,168729425,32238942,0,11035610,231356,405,0,156847,0,180919,200794,51242,2608145,210452,1364887,45520,600,480211,267243,441846,304931,992544,410492,20362,812804,184941,2119652,283010,1035471,1587720,2288704,601598,3589913,730723,35803516,6012795,0,14876621,0,16347787,0,0,0,0,0,0,0,0,0,39803,0,7394890,0,0,0,1748789,0,990694,267195,309741,5387240,507699,0,4115330,569440,892902,2280118,2536801,1577215,4937142,753382,7373982,778742,1042134,9417777,2259701,1941167,2847013,1907850,1573017
20131125,302085449,95845720,0,33287898,286538,1551027,2953875,0,5261152,6705,1828895,447607,59519,228291,5497586,492796,48224,1478504,480278,514395,1431171,656343,618423,2124897,1572535,208642,13159771,361163,5790165,3475766,330595,8475442,1123582,2093935,36588077,5460344,0,12405246,0,23917712,0,0,6047840,0,0,0,0,0,0,893030,0,0,0,101020,1008328,0,11481713,5057561,0,0,5958685,5653984,2524688,6611340,382913,97916,2617333,5641802,8418774,12743273,7459329,5949056,2456419,3663619,10921124,2363876,6837417,5754812,5379032,1843466
20131126,248573588,59327165,0,11372993,8544566,555808,6113729,600056,250424,605861,0,343349,0,963783,921468,627021,551858,0,2748,1194150,2545795,10175,1981907,489711,7131470,530981,4848878,102087,1769811,1628017,2694772,848337,986598,1110812,24495987,5103866,100000,18615845,0,37075362,0,0,5071271,0,0,5966051,1103756,0,4962859,100768,4995293,0,0,0,0,2040868,6084890,5547690,0,5188141,5107503,649114,1054443,5246564,445003,605688,1161276,1685103,554144,10050567,7307505,2640521,2184390,2649721,3564149,1910195,4634653,4250742,5103241,1989254
20131127,318356727,82319932,0,19743223,2038437,710556,1868926,3757217,533617,125328,29880,590379,1044549,1039314,3585876,166827,6172455,1086358,369582,62824,1859321,109221,3054,1880682,445685,3168772,4491925,702335,22993442,548883,1028197,1274246,767437,121384,27346188,5740692,0,17083956,0,32649828,0,0,4909193,166028,3058635,0,8907143,122526,0,6222564,6075562,0,51086,0,0,48503024,5031262,4170310,506592,3678929,2183200,1902889,2503096,1967552,709966,3546042,3052612,1231576,5119344,6971131,1940264,4922370,693600,2598295,7397358,1835495,5434724,3221222,3016224,1566317
20131128,294912229,53176405,0,21339896,644760,0,498448,202322,0,79822,19827,50886,119731,0,546580,56911,69806,515502,553817,1675135,404819,1879066,517370,3603144,3844049,777455,1224020,2296649,1460399,202242,1370611,2070041,957217,6195880,34979104,5801765,150781,13658324,0,86725022,0,0,0,1494221,0,0,0,0,6669,0,0,5557718,5220254,0,4763603,7542092,0,158956,4376,3071574,709008,4758692,2954004,8309984,979283,2014910,2491945,6976772,1416512,8219577,4724925,1966063,897200,3659454,3830810,4246511,3443043,2750775,3970028,4281869
20131129,303866665,106301138,0,23579136,4095768,477241,465565,5200539,1319214,2096318,0,351459,771092,5085720,1169364,11184,5236571,3189856,1126225,563165,686537,1407148,6484202,89134,5740941,282893,208931,1342467,8811291,1276109,191938,3767455,426799,20846876,20078514,5624428,0,12549454,0,34024754,0,0,0,2040098,10234,1976869,4331457,0,0,5741319,0,0,0,3669473,1977487,491212,0,4237593,1821119,0,4957069,5013012,6161767,6846817,4907771,1201295,2666870,5415737,1892099,6121953,10089680,4330073,11476621,3747966,2386060,3893908,6717935,2143989,5705598,3315296
20131130,184138679,66534625,0,15346739,19631264,49494,1521771,810290,0,0,501001,1421080,120025,8077838,362560,46774,653036,46353,570571,286355,0,325080,1018288,1021655,240890,836195,1573373,249096,395119,2531624,1766982,6666854,174002,290316,23679981,4704669,0,10754305,0,12972455,5052440,0,0,0,0,1013870,491940,1414271,0,0,29363,0,0,0,29519,0,2970887,501028,99505,0,318699,4491664,3631922,1128127,1202357,5308856,1689750,2632068,1622344,324158,586822,1098959,8305470,1705504,1511553,1122247,8608872,3474566,2583165,2542718
20131201,249619519,48497410,0,3667283,111862,30587,61268,0,600529,0,148313,2747418,0,3772688,575711,1414,28299,1537023,203870,1811690,359409,1409907,1938001,3062858,122337,2091,127194,14969075,5404390,1523888,2163257,502850,1264009,350189,24054759,16933145,0,13619751,0,53145668,0,99902,0,0,0,4907027,1804749,0,0,1092562,5127115,0,0,100799,119,0,0,181962,9832,2999004,1071895,0,6255900,3882076,1753911,1527974,4667188,20556274,4330229,0,1131185,4773597,1438676,1843618,4229737,5366021,3608726,4497771,3430456,2680481
20131202,380449793,101670154,0,15486374,10382606,29221082,0,85016,171522,19601,96792,1102384,1387880,1341265,508741,212309,483188,217479,624437,559323,59986,5784,1053491,495593,1156686,4170775,7961703,7204764,2182054,2463964,1839144,2209529,3265504,5701178,19243660,11449620,0,20692731,0,51623565,960729,998572,0,1490718,0,1994682,3239446,0,0,1575804,7350980,0,0,3548461,3213830,11441572,14834626,10450345,10093,3157782,10103438,0,15677937,740212,9363337,2770460,4525196,2261689,7043893,10825952,4534630,4736789,4694284,4236597,7142364,5286070,5066227,6920919,3028971,2543458
20131203,365763711,73714781,0,9800568,1508,906040,2038359,168001,713277,0,281763,536996,759940,710144,631901,242995,1826774,906719,131901,9858556,3755077,733611,2416548,155391,311069,465288,7557084,7042772,11102723,2203466,951835,1797015,5573478,133982,23066123,16549655,0,20831296,0,89806972,0,243767,0,0,5100585,14705156,7701303,0,49391,0,3082860,0,294232,0,6843314,7763805,197171,2869796,1322268,3318756,12192829,0,1054099,6857885,1420930,0,493055,5676437,1518905,13054522,9058776,4046477,5347872,4976517,7254662,2416264,3653878,3639757,3493399,2146216
20131204,242997796,59596228,0,8415635,4574895,5823174,503521,169108,131774,55331,30073,219398,220439,1535632,650111,24061,5057867,321337,992680,5055522,1195790,2270392,14369076,567177,1675846,160321,1248648,406977,1267510,278855,1048225,409550,262266,655037,19963174,11696616,0,16288384,0,26729999,0,0,3727679,101,6754035,0,195103,149369,0,294076,4903078,0,392486,0,3222152,1010621,0,0,1024882,97737,3315105,29844,1410439,6736862,3781114,7274653,3140909,5651966,2787497,18522803,5272111,3750942,1821587,3984387,651542,3643952,1809874,6414961,4746599,2204929
20131205,352762514,93050080,0,14732288,9957501,20017,1021797,0,2509807,0,1221318,59735,364660,101868,44,208083,10099789,1158823,2157159,5244343,3772827,6088128,1003804,1891589,70731,992993,1823403,1340615,5115005,260527,1564838,5742614,2541385,11984389,35766591,14175922,0,15626256,0,59791856,0,0,4924281,4946379,0,15657,1701862,0,2200705,2852851,2255317,0,1511123,0,4012014,8193095,0,9318499,0,498006,5072628,5085272,3351762,8460799,197367,594400,10395028,6001746,396491,10947031,5257028,3248681,1640063,6673322,1278647,6362841,4759844,5865510,3571357,2762203
20131206,275263750,68937713,0,17590888,2213100,8900290,539518,355458,5021,5631046,9863,732818,136980,119474,1229,300961,608465,398655,3139778,195695,5339127,386357,1640662,5315056,2149899,68456,1923696,351742,518782,5374320,310134,2643122,567383,1469738,29292792,9829082,50100,14672974,0,22808193,0,0,0,0,48896,3523856,5329650,0,0,3057053,684264,12706610,0,3269001,1004057,7773438,46702,2689443,246884,98381,7190027,6263915,698161,303279,4528867,2433233,2572572,4768407,1589243,6834354,8247542,8284470,2250317,1767569,7067662,3621036,7981765,4588321,4851638,3352283
20131207,192923691,66863041,0,16655699,0,50924,2129673,0,0,40813,10213,0,1004006,989915,509790,249896,19,64863,4361572,6445236,192970,50788,1460030,1779406,2624038,773654,584200,2806816,12344648,1050840,2932736,5807262,1603922,339112,22003062,6359166,0,14789588,0,21078925,3994276,0,3072678,19853,0,84648,0,0,0,0,5917391,0,0,365434,202259,0,0,506323,0,1445084,0,0,840345,907907,1954702,3107425,309217,4215098,978181,69188,560028,0,2433059,1869734,7254455,2903583,6304906,4437604,4871015,3205516
20131208,278667690,55912916,0,11459403,71963,9975,488812,0,293653,0,3047,1340472,1277819,0,426495,558769,7805963,5008,1847752,172148,0,0,2096885,3678123,7147407,6363280,379041,5105343,2629366,386578,110374,1050293,799820,405127,34209736,3110190,20000,17162098,0,82044972,0,0,0,0,1990074,0,378236,0,807236,0,29295,8560971,0,0,4074233,198793,2650726,2456265,0,0,371833,5149376,1772040,4945237,2156209,290828,0,3930925,4520808,6166425,4554543,5049838,0,7055985,2500528,2965864,4210146,1846112,5922319,1652933
20131209,468130433,118033449,0,14825268,0,50953247,118294,24415,455440,99,7950,3276889,998687,1283301,0,432388,4757076,631472,147691,350936,2083445,2485680,1029524,311911,223288,27206997,675423,391566,751365,1607558,254032,1510654,809893,428960,30823513,9083719,500000,19972872,0,174555123,0,39579,0,2855843,0,0,608267,0,1348031,312776,8151,0,100292,0,0,3256049,492668,7759863,0,0,14529600,7175383,1563140,7529044,11100143,230199,2471181,94981,213447,2803890,2875600,3243728,13665990,8616828,4462921,4956831,5259694,2874019,2945048,1768571
20131210,366356952,81636255,0,16811823,692903,14879249,19814,0,0,69496,2274158,737247,554193,1987320,594986,338321,1835377,1301,3097536,274259,1006441,599790,1574044,7094198,317736,474554,6273538,1438450,1094215,2470697,1385066,12379097,806301,554145,40642534,7123494,10000,20666902,0,66178205,0,0,984928,3024303,0,5710997,8146641,0,3023213,1023112,50840,0,268810,0,2969718,989,0,10955051,0,4213028,7101867,2088160,0,1086200,2656342,11782099,7125080,9488000,2158967,2464633,8486037,9013849,9776427,3022580,12645498,6676301,3470861,5256814,3199837,2228380
20131211,380303452,62377605,0,14290369,5309201,2228319,1061877,3647699,2527890,1503,0,337410,1308607,3349886,520544,202323,32411,768221,228641,1040314,2109978,869325,1534103,407799,3488090,6684,3792852,375965,4425533,411988,1148075,854533,4681750,1415715,18334023,20181795,100,17598546,0,133493365,0,9860307,1019398,0,405039,10189357,14413239,98104,49380,6013543,0,0,0,0,0,90338,558313,0,1464342,9249845,1924065,989258,0,9828479,3594226,558311,3494009,541341,5153362,2626451,2118920,7094728,1796151,2703769,7061718,5647793,7973393,4198508,4575061,3027270
20131212,354021379,94118614,0,29068419,38406,60599,281478,316670,1077853,1242715,71053,40467,130839,3577933,248548,196236,20923307,2130437,268380,500759,1404064,315662,875196,2216080,945874,844163,3111358,11690439,637855,261621,215636,232817,718226,10475524,29104985,8721905,3640100,70402566,0,40761942,0,1509722,0,391861,0,0,5950194,117521,0,6032750,168897,0,0,0,0,1290951,2492461,1642162,346789,9196900,1262578,5351844,2620138,1184459,5958106,6378754,5625292,2167672,6242658,4245245,6359385,2833972,4394314,1759356,3143850,4271267,3364234,5049334,3658523,2260078
20131213,249015731,74924112,0,24198748,1059241,98636,0,501008,30109,0,10149,0,522933,0,1707955,22244,148561,95075,1808536,20683821,209484,1208254,202,1599819,118790,3424,2834597,1063848,314905,6150005,2329362,3173292,4409799,621315,37156343,4418540,3224500,16941440,0,14103857,0,122860,196039,0,0,0,27950,0,3937290,0,2530968,0,7538374,0,1286905,6358729,0,4839866,0,0,900286,0,2430720,2563891,1061053,693487,1520742,5011928,4989484,3711011,13821586,4242200,3369580,1174489,7171227,3890707,5442525,2256474,4535918,2620650
20131214,263476998,54387291,0,16999684,1592741,20353,9281,1216494,98289,413233,978278,119335,1499940,180974,5156614,402979,3654250,597089,571874,7056746,1642889,2174457,520081,3515111,11942,442828,154206,195438,2770123,402105,1056755,323070,610132,0,18415906,11355897,30000,19533222,0,52970106,0,0,0,0,0,1006177,23549798,10115186,0,2389503,0,999749,4972092,1000818,196907,4938929,204610,0,0,0,5108422,0,500821,1532415,2485572,4961,2808021,3454462,2792443,1658269,10473802,276807,2229486,4103319,1641991,1995662,5613036,5288562,3183382,2259374
20131215,259867374,58565407,0,2512513,0,154745,50695,638001,51248,5026,471550,0,2298,12240,1446640,365012,1840888,49740,5282919,1634040,976431,5654441,5551283,1473179,5167490,6108994,1100251,3367551,177078,9913301,223045,1237688,2063466,1033654,23035872,10868537,0,15678567,0,37790701,0,10185028,359488,0,0,3979339,303464,23391418,0,50504,0,0,1011623,0,0,236412,0,4395126,15353864,1001174,6730721,0,592476,19614,81866,601026,271997,3251076,173743,438201,9667914,3430818,2938374,1338917,1359535,6775850,6726965,3851291,2492213,2918253
20131216,444524103,178746767,0,18918701,1916755,102524,3310905,19710,5998,392008,0,3067,795670,49066,429266,54441,621467,1104358,3535267,13971439,683785,53119,1027024,6599228,100456423,501875,2964423,444705,1352554,566976,11723689,3006163,994940,3141221,19434210,17095282,972100,20092697,0,33929607,0,6093142,10048752,3338737,0,0,0,0,5009317,3347643,11112669,0,197933,203034,2558206,4992218,8322665,0,195251,8777776,6386156,8259210,4622617,9126900,1103039,1133306,7537868,2774711,1957269,6086821,2440655,5202802,13021634,9513961,8783066,7550619,3468020,3003910,4451619,3631914
